Date,Time,ERR,ErrD,InFlight,MAIN,CLUT,TFCK,LFP,E2EQ,BFP,MCHM,16FS,Wav1,Wav2,RecV,BecV,BecA,BecT,BatV,BatA,BmAH,CELS,Cel1,Cel2,TeeV,AmbT,CanT,EngT,AccX,AccY,AccZ,AccTmp,GyrX,GyrY,GyrZ,VibS
2022-06-07,06:36:10.12433,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.15,6.45,0.23,4.41,6.52,3.26,3.26,5.30,73.81,14.52,15.00,0,0,0,0,0,0,0,0
2022-06-07,06:36:10.12634,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.19,6.44,0.23,4.41,6.52,3.25,3.27,5.29,0.00,18.77,15.06,65296,1310,20306,224,212,65347,65406,0
2022-06-07,06:36:10.12833,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.15,6.50,0.24,4.98,6.52,3.25,3.27,5.30,0.00,18.47,14.87,65295,1306,20317,224,215,65344,65405,0
2022-06-07,06:36:10.13033,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.04,6.48,0.24,4.98,6.52,3.25,3.27,5.30,0.00,18.35,15.13,65301,1308,20325,224,215,65344,65406,0
2022-06-07,06:36:10.13234,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.16,6.46,0.24,4.98,6.52,3.25,3.27,5.29,0.00,18.20,14.83,65302,1313,20316,224,217,65344,65408,0
2022-06-07,06:36:11.13434,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.20,6.46,0.22,5.54,7.29,3.26,4.03,5.31,0.00,18.74,15.33,65293,1300,20301,224,219,65345,65404,0
2022-06-07,06:36:11.13634,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.21,6.47,0.22,5.54,7.29,3.26,4.03,5.29,0.00,18.13,14.75,65298,1304,20304,224,218,65346,65404,0
2022-06-07,06:36:11.13835,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.18,6.46,0.23,6.16,7.29,3.26,4.03,5.30,0.00,18.40,14.97,65300,1313,20295,224,211,65343,65404,0
2022-06-07,06:36:11.14037,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.20,6.48,0.23,6.16,7.29,3.26,4.03,5.29,0.00,18.97,15.28,65302,1303,20307,224,217,65341,65404,0
2022-06-07,06:36:12.14244,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.11,6.46,0.23,6.16,7.29,3.26,4.03,5.30,0.00,17.93,15.01,65296,1308,20309,224,218,65345,65405,0
2022-06-07,06:36:12.14544,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.11,6.46,0.25,6.87,7.29,3.26,4.03,5.30,0.00,17.93,15.01,65296,1308,20309,224,218,65345,65405,0
2022-06-07,06:36:12.14842,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.11,6.47,0.25,6.87,6.51,3.24,3.27,5.30,0.00,17.93,15.01,65296,1308,20309,224,218,65345,65405,0
2022-06-07,06:36:12.15042,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.24,6.46,0.25,6.87,6.51,3.24,3.27,5.30,0.00,19.04,14.99,65301,1304,20313,224,216,65344,65407,0
2022-06-07,06:36:13.15249,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.15,6.47,0.26,7.65,6.51,3.24,3.27,5.29,0.00,18.23,15.19,65298,1305,20305,224,216,65345,65408,0
2022-06-07,06:36:13.15459,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.11,6.49,0.26,7.65,6.51,3.24,3.27,5.29,0.00,18.15,14.97,65295,1307,20301,224,214,65345,65410,0
2022-06-07,06:36:13.15664,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.13,6.47,0.24,8.42,6.51,3.24,3.27,5.30,0.00,18.33,14.79,65305,1300,20304,224,214,65343,65403,0
2022-06-07,06:36:13.15880,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.21,6.45,0.24,8.42,6.51,3.24,3.27,5.29,0.00,18.35,15.09,65304,1304,20298,224,215,65345,65407,0
2022-06-07,06:36:13.16087,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.26,6.47,0.23,9.17,6.51,3.24,3.27,5.30,0.00,18.98,14.94,65294,1296,20299,224,217,65339,65405,0
2022-06-07,06:36:14.16300,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.24,6.47,0.23,9.17,6.51,3.24,3.27,5.29,0.00,18.73,14.88,65288,1299,20297,224,215,65349,65401,0
2022-06-07,06:36:14.16505,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.07,6.46,0.23,9.17,6.51,3.24,3.27,5.29,0.00,18.83,14.98,65298,1306,20296,224,212,65345,65407,0
2022-06-07,06:36:14.16722,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.17,6.47,0.24,10.00,6.51,3.24,3.27,5.30,0.00,18.24,14.87,65299,1305,20292,224,213,65344,65408,0
2022-06-07,06:36:14.16932,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.13,6.47,0.24,10.00,6.51,3.24,3.27,5.30,0.00,18.38,15.13,65303,1310,20302,224,218,65346,65409,0
2022-06-07,06:36:14.17140,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.09,6.48,0.23,10.84,6.51,3.24,3.27,5.29,0.00,18.67,14.83,65296,1305,20323,224,215,65344,65403,0
2022-06-07,06:36:15.17349,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.21,6.46,0.23,10.84,6.51,3.24,3.27,5.29,0.00,18.65,14.79,65302,1300,20304,224,210,65347,65406,0
2022-06-07,06:36:15.17561,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.13,6.44,0.23,10.84,6.51,3.24,3.27,5.30,0.00,19.05,15.12,65293,1305,20317,224,216,65345,65404,0
2022-06-07,06:36:15.17771,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.10,6.48,0.23,11.72,6.51,3.24,3.27,5.30,0.00,17.97,15.14,65303,1311,20316,224,215,65344,65409,0
2022-06-07,06:36:15.17986,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.18,6.44,0.23,11.72,6.51,3.24,3.27,5.29,0.00,19.01,15.04,65295,1305,20315,224,216,65347,65407,0
2022-06-07,06:36:15.18192,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.10,6.50,0.22,12.58,6.51,3.24,3.27,5.30,0.00,18.29,14.97,65298,1297,20290,224,216,65346,65410,0
2022-06-07,06:36:16.18407,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.14,6.46,0.22,12.58,6.51,3.24,3.27,5.30,0.00,18.40,14.71,65305,1298,20301,224,217,65350,65409,0
2022-06-07,06:36:16.18613,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.25,6.49,0.22,12.58,6.52,3.25,3.27,5.30,0.00,18.85,14.93,65298,1307,20313,224,216,65341,65406,0
2022-06-07,06:36:16.18823,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.19,6.48,0.23,13.52,6.52,3.25,3.27,5.30,0.00,18.67,15.04,65302,1296,20314,224,220,65346,65406,0
2022-06-07,06:36:16.19036,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.13,6.49,0.23,13.52,6.52,3.25,3.27,5.30,0.00,18.67,14.89,65316,1316,20282,224,213,65340,65402,0
2022-06-07,06:36:17.19249,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.11,6.48,0.22,14.43,6.52,3.25,3.27,5.30,0.00,18.79,15.18,65302,1307,20309,224,216,65345,65402,0
2022-06-07,06:36:17.19456,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.15,6.46,0.22,14.43,6.52,3.25,3.27,5.30,0.00,18.77,14.95,65309,1301,20304,224,216,65342,65402,0
2022-06-07,06:36:17.19665,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.14,6.46,0.22,14.43,6.52,3.25,3.27,5.30,0.00,18.06,15.26,65293,1308,20305,224,216,65346,65408,0
2022-06-07,06:36:17.19877,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.26,6.49,0.23,15.42,6.52,3.25,3.27,5.30,0.00,18.88,14.90,65307,1301,20312,224,216,65342,65406,0
2022-06-07,06:36:17.20089,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.13,6.47,0.23,15.42,6.52,3.25,3.27,5.30,0.00,18.78,14.84,65301,1303,20311,224,218,65345,65405,0
2022-06-07,06:36:18.20304,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.13,6.46,0.25,16.53,6.52,3.25,3.27,5.30,0.00,18.72,14.70,65306,1311,20304,224,218,65348,65404,0
2022-06-07,06:36:18.20509,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.18,6.47,0.25,16.53,6.52,3.25,3.27,5.30,0.00,18.15,15.07,65306,1295,20296,224,214,65342,65402,0
2022-06-07,06:36:18.20723,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.15,6.49,0.25,16.53,6.52,3.25,3.27,5.30,0.00,18.21,15.04,65295,1310,20306,224,214,65344,65406,0
2022-06-07,06:36:18.20941,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.12,6.47,0.26,17.71,6.52,3.25,3.27,5.30,0.00,18.11,15.21,65303,1310,20305,224,218,65342,65403,0
2022-06-07,06:36:18.21155,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.11,6.47,0.26,17.71,6.52,3.25,3.27,5.29,0.00,18.63,14.68,65287,1301,20333,224,220,65343,65408,0
2022-06-07,06:36:19.21362,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.20,6.46,0.23,18.80,6.52,3.25,3.27,5.30,0.00,18.68,15.20,65308,1304,20303,224,213,65346,65405,0
2022-06-07,06:36:19.21572,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.08,6.47,0.23,18.80,6.52,3.25,3.27,5.29,0.00,18.44,15.06,65297,1312,20311,224,214,65343,65407,0
2022-06-07,06:36:19.21781,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.30,6.50,0.23,18.80,6.52,3.25,3.27,5.30,0.00,18.07,15.25,65301,1296,20299,224,212,65346,65401,0
2022-06-07,06:36:19.21997,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.11,6.45,0.23,19.93,6.52,3.25,3.27,5.30,0.00,18.33,15.26,65296,1294,20287,224,217,65342,65404,0
2022-06-07,06:36:19.22201,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.01,6.49,0.23,19.93,6.52,3.25,3.27,5.30,0.00,18.25,15.17,65292,1303,20305,224,219,65344,65405,0
2022-06-07,06:36:20.22413,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.13,6.45,0.23,21.12,6.52,3.25,3.27,5.30,0.00,18.48,15.04,65298,1300,20314,224,216,65344,65404,0
2022-06-07,06:36:20.22626,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.21,6.48,0.23,21.12,6.52,3.25,3.27,5.29,0.00,18.31,14.91,65299,1305,20319,224,215,65345,65404,0
2022-06-07,06:36:20.22836,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.18,6.48,0.23,21.12,6.52,3.25,3.27,5.29,0.00,17.97,15.08,65293,1299,20309,224,217,65344,65405,0
2022-06-07,06:36:20.23044,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.19,6.47,0.23,22.31,6.52,3.26,3.26,5.30,0.00,18.88,14.94,65306,1302,20303,224,220,65342,65406,0
2022-06-07,06:36:21.23255,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.12,6.48,0.23,22.31,6.52,3.26,3.26,5.30,0.00,18.58,14.74,65294,1303,20309,224,221,65345,65403,0
2022-06-07,06:36:21.23471,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.15,6.49,0.24,23.61,6.52,3.26,3.26,5.29,0.00,18.35,15.22,65304,1312,20298,224,213,65341,65407,0
2022-06-07,06:36:21.23677,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.10,6.46,0.24,23.61,6.52,3.26,3.26,5.30,0.00,18.67,15.00,65295,1308,20316,224,216,65343,65401,0
2022-06-07,06:36:21.23891,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.19,6.45,0.24,23.61,6.52,3.26,3.26,5.30,0.00,18.18,15.20,65285,1306,20300,224,217,65343,65410,0
2022-06-07,06:36:21.24099,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.18,6.46,0.25,24.99,6.51,3.25,3.26,5.29,0.00,19.05,15.21,65305,1303,20285,224,219,65347,65405,0
2022-06-07,06:36:22.24311,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.08,6.44,0.25,24.99,6.51,3.25,3.26,5.30,0.00,18.08,15.41,65301,1300,20298,224,215,65345,65403,0
2022-06-07,06:36:22.24522,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.20,6.49,0.23,26.31,6.51,3.25,3.26,5.29,0.00,18.50,15.15,65291,1298,20316,224,214,65343,65405,0
2022-06-07,06:36:22.24727,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.14,6.45,0.23,26.31,6.51,3.25,3.26,5.30,0.00,17.55,15.21,65296,1299,20301,224,219,65347,65403,0
2022-06-07,06:36:22.24943,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.21,6.46,0.23,26.31,6.51,3.25,3.26,5.30,0.00,18.47,14.73,65288,1297,20296,224,218,65343,65406,0
2022-06-07,06:36:22.25149,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.25,6.47,0.23,27.64,6.52,3.25,3.27,5.29,0.00,18.77,15.20,65295,1298,20315,224,216,65341,65406,0
2022-06-07,06:36:23.25360,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.27,6.45,0.23,27.64,6.52,3.25,3.27,5.30,0.00,18.44,15.01,65299,1305,20308,224,220,65346,65403,0
2022-06-07,06:36:23.25574,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.17,6.49,0.24,29.06,6.52,3.25,3.27,5.30,0.00,18.57,15.04,65293,1307,20309,224,220,65340,65399,0
2022-06-07,06:36:23.25785,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.22,6.45,0.24,29.06,6.52,3.25,3.27,5.30,0.00,18.87,15.15,65296,1302,20291,224,220,65346,65408,0
2022-06-07,06:36:23.25992,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.10,6.45,0.24,29.06,6.52,3.25,3.27,5.29,0.00,18.21,15.07,65293,1298,20316,224,216,65345,65404,0
2022-06-07,06:36:23.26200,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.06,6.46,0.24,30.53,6.52,3.25,3.27,5.29,0.00,18.47,14.71,65299,1304,20299,224,216,65344,65407,0
2022-06-07,06:36:24.26414,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.07,6.46,0.24,30.53,6.52,3.25,3.27,5.29,0.00,18.64,15.09,65289,1308,20316,224,219,65345,65406,0
2022-06-07,06:36:24.26622,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.12,6.48,0.23,31.99,6.52,3.25,3.27,5.29,0.00,18.75,14.93,65294,1309,20306,224,216,65341,65408,0
2022-06-07,06:36:24.26836,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.26,6.48,0.23,31.99,6.52,3.25,3.27,5.30,0.00,18.53,15.54,65290,1300,20302,224,213,65345,65404,0
2022-06-07,06:36:24.27042,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.21,6.44,0.23,31.99,6.51,3.25,3.26,5.29,0.00,17.99,15.26,65296,1304,20288,224,214,65341,65406,0
2022-06-07,06:36:25.27251,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.23,6.43,0.23,33.48,6.51,3.25,3.26,5.29,0.00,18.11,14.93,65291,1291,20303,224,221,65344,65406,0
2022-06-07,06:36:25.27464,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.30,6.49,0.23,33.48,6.51,3.25,3.26,5.29,0.00,18.92,15.07,65291,1306,20313,224,216,65344,65408,0
2022-06-07,06:36:25.27676,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.07,6.44,0.26,35.15,6.51,3.25,3.26,5.30,0.00,18.31,14.88,65305,1302,20285,224,219,65342,65404,0
2022-06-07,06:36:25.27883,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.17,6.48,0.26,35.15,6.51,3.26,3.25,5.30,0.00,18.64,14.75,65297,1301,20300,224,216,65345,65406,0
2022-06-07,06:36:25.28096,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.16,6.45,0.26,35.15,6.51,3.26,3.25,5.29,0.00,18.37,14.80,65296,1299,20315,224,216,65345,65404,0
2022-06-07,06:36:26.28309,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.20,6.47,0.24,36.73,6.51,3.26,3.25,5.30,0.00,18.44,15.11,65304,1296,20320,224,213,65344,65407,0
2022-06-07,06:36:26.28516,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.04,6.48,0.24,36.73,6.51,3.26,3.25,5.29,0.00,18.78,15.14,65291,1300,20295,224,216,65346,65406,0
2022-06-07,06:36:26.28733,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.15,6.43,0.23,38.30,6.51,3.26,3.25,5.29,0.00,18.06,15.30,65292,1301,20301,224,218,65342,65407,0
2022-06-07,06:36:26.28938,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.07,6.50,0.23,38.30,6.51,3.26,3.25,5.29,0.00,18.21,15.04,65294,1300,20312,224,210,65346,65407,0
2022-06-07,06:36:26.29151,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.23,6.48,0.23,38.30,6.51,3.26,3.25,5.30,0.00,18.40,15.28,65292,1303,20318,224,217,65344,65407,0
2022-06-07,06:36:27.29357,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.06,6.46,0.24,39.99,6.51,3.26,3.25,5.30,0.00,18.49,14.96,65303,1309,20310,224,218,65345,65406,0
2022-06-07,06:36:27.29571,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.14,6.44,0.24,39.99,6.51,3.26,3.25,5.29,0.00,18.49,15.19,65291,1304,20312,224,219,65344,65403,0
2022-06-07,06:36:27.29779,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.16,6.44,0.25,41.77,6.51,3.26,3.25,5.29,0.00,18.91,14.77,65296,1301,20306,224,219,65345,65405,0
2022-06-07,06:36:27.29992,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.28,6.47,0.25,41.77,6.51,3.26,3.25,5.29,0.00,18.19,14.97,65289,1306,20310,224,212,65341,65404,0
2022-06-07,06:36:27.30200,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.27,6.44,0.25,41.77,6.51,3.26,3.25,5.30,0.00,18.46,15.21,65303,1302,20313,224,214,65345,65408,0
2022-06-07,06:36:28.30415,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.15,6.48,0.25,43.56,6.51,3.26,3.25,5.30,0.00,18.25,15.08,65289,1300,20309,224,215,65339,65404,0
2022-06-07,06:36:28.30620,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.17,6.45,0.25,43.56,6.51,3.26,3.25,5.30,0.00,18.02,15.11,65291,1295,20287,224,210,65334,65403,0
2022-06-07,06:36:28.30836,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.23,6.49,0.23,45.29,6.51,3.26,3.25,5.30,0.00,18.71,15.03,65298,1310,20300,224,219,65338,65406,0
2022-06-07,06:36:28.31040,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.19,6.46,0.23,45.29,6.51,3.26,3.25,5.29,0.00,18.64,15.11,65303,1306,20308,224,211,65337,65404,0
2022-06-07,06:36:29.31256,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.18,6.48,0.23,45.29,6.51,3.26,3.25,5.29,0.00,18.06,15.09,65304,1296,20306,224,220,65343,65406,0
2022-06-07,06:36:29.31461,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.19,6.47,0.23,47.03,6.51,3.26,3.25,5.30,0.00,19.02,15.09,65312,1296,20305,224,213,65344,65406,0
2022-06-07,06:36:29.31676,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.15,6.42,0.23,47.03,6.51,3.26,3.25,5.30,0.00,18.35,14.84,65307,1292,20305,224,217,65344,65403,0
2022-06-07,06:36:29.31882,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.15,6.46,0.23,48.80,6.51,3.26,3.25,5.30,0.00,18.45,15.02,65311,1288,20313,224,217,65342,65404,0
2022-06-07,06:36:29.32097,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.20,6.46,0.23,48.80,6.51,3.26,3.25,5.30,0.00,18.23,15.01,65303,1300,20313,224,216,65342,65408,0
2022-06-07,06:36:30.32301,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.12,6.43,0.23,48.80,6.51,3.26,3.25,5.30,0.00,19.06,15.02,65308,1294,20317,224,219,65344,65404,0
2022-06-07,06:36:30.32518,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.28,6.46,0.23,50.57,6.51,3.26,3.25,5.29,0.00,18.18,15.06,65300,1301,20302,224,218,65345,65406,0
2022-06-07,06:36:30.32723,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.19,6.46,0.23,50.57,6.51,3.26,3.25,5.30,0.00,18.49,14.71,65302,1299,20298,224,217,65344,65411,0
2022-06-07,06:36:30.32940,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.17,6.46,0.23,52.40,6.51,3.26,3.25,5.30,0.00,18.35,14.96,65294,1289,20315,224,214,65338,65406,0
2022-06-07,06:36:30.33143,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.19,6.50,0.23,52.40,6.51,3.26,3.25,5.30,0.00,18.88,15.01,65300,1291,20301,224,214,65342,65406,0
2022-06-07,06:36:31.33359,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.10,6.47,0.23,52.40,6.51,3.26,3.25,5.30,0.00,18.35,15.02,65309,1292,20294,224,217,65341,65407,0
2022-06-07,06:36:31.33564,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.25,6.44,0.24,54.37,6.51,3.26,3.25,5.30,0.00,17.89,14.81,65313,1302,20291,224,216,65343,65406,0
2022-06-07,06:36:31.33780,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.11,6.48,0.24,54.37,6.51,3.26,3.25,5.30,0.00,18.33,14.95,65303,1296,20303,224,219,65342,65404,0
2022-06-07,06:36:31.33986,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.18,6.47,0.24,56.35,6.51,3.26,3.25,5.29,0.00,18.36,15.28,65301,1304,20299,224,214,65344,65406,0
2022-06-07,06:36:31.34201,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.14,6.48,0.24,56.35,6.51,3.26,3.25,5.30,0.00,18.80,14.81,65311,1310,20282,224,219,65344,65402,0
2022-06-07,06:36:32.34409,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.23,6.47,0.24,56.35,6.51,3.25,3.26,5.30,0.00,18.16,14.91,65310,1294,20298,224,215,65341,65405,0
2022-06-07,06:36:32.34620,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.28,6.48,0.23,58.32,6.51,3.25,3.26,5.30,0.00,18.52,14.96,65297,1290,20303,224,216,65345,65408,0
2022-06-07,06:36:32.34832,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.20,6.47,0.23,58.32,6.51,3.25,3.26,5.30,0.00,18.50,14.95,65306,1289,20307,224,214,65346,65404,0
2022-06-07,06:36:32.35044,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.18,6.46,0.24,60.36,6.51,3.25,3.26,5.30,0.00,17.96,15.04,65320,1309,20308,224,220,65350,65404,0
2022-06-07,06:36:33.35248,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.10,6.46,0.24,60.36,6.51,3.25,3.26,5.29,0.00,18.36,14.71,65312,1297,20302,224,214,65353,65405,0
2022-06-07,06:36:33.35463,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.18,6.46,0.24,60.36,6.51,3.25,3.26,5.30,0.00,18.15,15.20,65301,1303,20314,224,219,65351,65409,0
2022-06-07,06:36:33.35668,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.17,6.49,0.23,62.40,6.51,3.25,3.26,5.30,0.00,18.41,15.26,65298,1304,20302,224,218,65356,65407,0
2022-06-07,06:36:33.35883,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.13,6.46,0.23,62.40,6.51,3.25,3.26,5.29,0.00,18.73,15.34,65308,1308,20304,224,221,65346,65402,0
2022-06-07,06:36:33.36089,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.18,6.51,0.23,64.44,6.51,3.25,3.26,5.30,0.00,18.42,15.12,65270,1290,20297,224,223,65355,65405,0
2022-06-07,06:36:34.36304,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0.00,0.00,14.19,6.46,0.23,64.44,6.51,3.25,3.26,5.30,0.00,18.24,14.88,58849,1293,20282,224,248,65350,65381,0
