Date,Time,ERR,ErrD,InFlight,MAIN,CLUT,TFCK,LFP,E2EQ,BFP,MCHM,16FS,SBLO,SBHI,Wav1,Wav2,RecV,BecV,BecA,BecT,CELS,BatA,BmAH,BatV,Cel1,Cel2,TeeV,AmbT,CanT,EngT
1970-01-01,00:00:04.4379,ERR,ErrD,0,0,0,71,100,48,16,396,43.66,0,10395,1211,0,0.00,0.00,0.86,15.29,6.59,1.31,0.49,6.55,3.30,3.30,5.26,65.42,15.74,16.46
1970-01-01,00:00:04.4579,ERR,ErrD,0,0,0,93,100,93,16,396,43.01,0,18306,1367,0,0.00,0.00,0.86,15.12,6.59,1.54,0.71,6.53,3.30,3.30,5.26,65.44,15.90,16.46
1970-01-01,00:00:04.4779,ERR,ErrD,0,0,0,115,100,0,16,0,42.61,5114,10329,1539,0,0.00,0.00,0.86,15.20,6.58,1.54,0.71,6.55,3.29,3.30,5.25,62.93,15.79,16.60
1970-01-01,00:00:04.4979,ERR,ErrD,0,0,0,137,100,74,16,0,43.07,7660,17661,1703,0,0.00,0.00,0.85,15.18,6.58,1.23,0.88,6.55,3.29,3.30,5.25,67.52,15.74,16.61
1970-01-01,00:00:05.5179,ERR,ErrD,0,0,0,159,100,68,16,0,42.77,4091,17661,1760,0,0.00,0.00,0.85,15.25,6.58,1.23,0.88,6.54,3.29,3.30,5.25,65.80,15.84,16.49
1970-01-01,00:00:05.5379,ERR,ErrD,0,0,0,181,100,66,16,0,43.65,7664,18406,1596,0,0.00,0.00,0.85,15.23,6.58,1.23,0.88,6.55,3.29,3.30,5.26,61.11,15.88,16.47
1970-01-01,00:00:05.5579,ERR,ErrD,0,0,0,202,100,100,16,0,43.07,8898,9309,1432,0,0.00,0.00,0.86,15.28,6.58,1.21,1.05,6.53,3.29,3.30,5.26,69.09,15.81,16.63
1970-01-01,00:00:05.5779,ERR,ErrD,0,0,0,224,100,93,16,0,42.41,7543,20588,1260,0,0.00,0.00,0.86,15.23,6.58,1.21,1.05,6.55,3.29,3.30,5.26,66.28,15.77,16.61
1970-01-01,00:00:05.5979,ERR,ErrD,0,0,0,246,100,100,16,0,43.09,7544,20588,1105,0,0.00,0.00,0.86,15.45,6.58,1.12,1.21,6.40,3.29,3.30,5.25,60.69,15.94,16.62
1970-01-01,00:00:06.6179,ERR,ErrD,0,0,0,268,100,93,16,0,42.91,5681,20983,934,0,0.00,0.00,0.86,15.15,6.56,1.12,1.21,6.52,3.28,3.29,5.27,68.11,16.00,16.43
