Date,Time,ERR,ErrD,InFlight,MAIN,CLUT,TFCK,LFP,E2EQ,BFP,MCHM,16FS,SBLO,SBHI,Wav1,Wav2,RecV,BecV,BecA,BecT,CELS,BatA,BmAH,BatV,Cel1,Cel2,TeeV,AmbT,CanT,EngT
1970-01-01,00:00:03.3649,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.86,20.56,6.60,2.04,0.60,6.57,3.30,3.30,5.24,0.00,20.09,20.79
1970-01-01,00:00:03.3849,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.86,20.48,6.60,2.04,0.60,6.58,3.30,3.30,5.25,0.00,20.34,20.76
1970-01-01,00:00:04.4049,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.88,20.34,6.60,1.36,0.79,6.61,3.30,3.30,5.25,0.00,20.15,20.81
1970-01-01,00:00:04.4249,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.88,20.40,6.60,1.36,0.79,6.54,3.30,3.30,5.24,0.00,20.14,20.84
1970-01-01,00:00:04.4449,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.86,20.68,6.58,1.14,0.95,6.43,3.28,3.30,5.24,0.00,20.08,20.82
1970-01-01,00:00:04.4649,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.86,20.47,6.58,1.14,0.95,6.44,3.28,3.30,5.24,0.00,20.45,20.78
1970-01-01,00:00:04.4849,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.86,20.55,6.58,1.14,0.95,6.59,3.28,3.30,5.25,0.00,20.01,20.83
1970-01-01,00:00:05.5049,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.87,20.50,6.58,2.91,1.36,6.55,3.28,3.30,5.25,0.00,20.10,20.86
1970-01-01,00:00:05.5249,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.87,20.53,6.58,2.91,1.36,6.53,3.29,3.30,5.25,0.00,20.14,20.87
1970-01-01,00:00:05.5449,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.85,20.58,6.58,1.34,1.54,6.57,3.29,3.30,5.24,0.00,20.23,20.91
