Date,Time,ERR,ErrD,TFCK,BFP,RSSI(dB),TRSS(dB),TQly,E2EQ,RxBt(V),MAIN,CLUT,Cels(V),AmbT,CanT,A2(V),EngT,Tst1,Tst2,Tet3,Tet4,Tst5,Tst6,Tst7,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,EX3,EX4,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,SI,SJ,LSW,TxBat(V)
2022-06-05,07:24:32.440,0,0,0,0,0,0,0,0,0.0,0,0,0.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,-1024,0,17,-1024,-173,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0x000000000000004C,7.5
2022-06-05,07:24:33.010,0,0,0,0,0,0,0,0,0.0,0,0,0.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,-1024,0,17,-1024,-173,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0x000000000000404C,7.5
2022-06-05,07:24:33.520,0,0,0,0,0,0,0,0,0.0,0,0,0.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,-1024,0,17,-1024,-173,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0x000000000000404C,7.5
2022-06-05,07:24:34.020,0,0,0,0,0,0,0,0,0.0,0,0,0.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,-1024,0,17,-1024,-173,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0x000000000000404C,7.5
2022-06-05,07:24:34.590,0,0,0,0,0,0,0,0,0.0,0,0,0.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,-1024,0,17,-1024,-173,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0x000000000000404C,7.5
2022-06-05,07:24:35.140,0,0,0,0,0,0,0,0,0.0,0,0,0.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,-1024,0,17,-1024,-173,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0x000000000000004C,7.5
2022-06-05,07:24:35.640,0,0,0,0,0,0,0,0,0.0,0,0,0.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,-1024,0,17,-1024,-173,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0x000000000000004C,7.5
2022-06-05,07:24:36.190,0,0,0,0,0,0,0,0,0.0,0,0,0.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,-1024,0,17,-1024,-173,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0x000000000000004C,7.5
2022-06-05,07:24:36.760,0,0,0,0,0,0,0,0,0.0,0,0,0.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,-1024,0,17,-1024,-173,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0x000000000000004C,7.5
2022-06-05,07:24:37.310,0,0,0,0,0,0,0,0,0.0,0,0,0.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,-1024,0,17,-1024,-173,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0x000000000000404C,7.5
