Date,Time,ERR,ErrD,TFCK,BFP,RSSI(dB),TRSS(dB),TQly,E2EQ,RxBt(V),MAIN,CLUT,Cels(V),AmbT,CanT,A2(V),EngT,Tst1,Tst2,Tet3,Tet4,Tst5,Tst6,Tst7,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,EX3,EX4,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,SI,SJ,LSW,TxBat(V)
2022-06-04,15:26:23.150,0,0,10,98,78,99,97,56,6.5,3951,327,6.49,0,18,11.1,39,524,432,477,90,124,42,14,0,-1,-1024,0,-359,-1024,-95,-1024,-1024,0,0,1024,1024,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000004014,8.0
2022-06-04,15:26:23.620,0,0,10,100,81,105,97,0,6.5,3951,327,6.49,0,18,11.1,39,524,442,413,89,195,42,14,-1,-1,-1024,0,-359,-1024,-96,-1024,-1024,0,0,1024,1024,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000004014,8.0
2022-06-04,15:26:24.120,0,0,10,100,79,102,99,0,6.5,3951,327,6.47,0,18,11.1,39,524,524,497,90,301,43,15,4,-1,-1024,0,-359,-1024,-96,-1024,-1024,0,0,1016,1024,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000004014,7.9
2022-06-04,15:26:24.620,0,0,10,100,86,104,97,100,6.4,4003,328,6.47,0,18,11.1,39,524,544,530,86,111,43,15,70,-1,-114,1,-359,-1024,-95,-1024,-1024,0,0,1020,1024,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000004014,7.9
2022-06-04,15:26:25.120,0,0,10,98,87,102,97,100,6.4,4003,328,6.47,0,18,11.1,40,525,597,557,89,111,43,14,4,1,-50,0,-359,-1024,-96,-1024,-1024,0,0,1024,1024,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000000014,7.9
2022-06-04,15:26:25.620,0,0,10,100,79,103,96,55,6.4,4003,328,6.46,0,18,11.1,39,525,625,645,86,181,43,14,-195,1,5,-1,-359,-1024,-96,-1024,-1024,0,0,1024,1024,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000000014,7.9
2022-06-04,15:26:26.130,0,0,11,98,87,102,96,0,6.4,5407,328,6.39,0,18,11.1,40,523,673,626,89,286,44,15,-144,0,1,-1,-359,-1024,-96,-1024,-1024,0,0,1024,1024,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000000014,7.9
2022-06-04,15:26:26.670,0,0,11,98,86,101,97,54,6.3,5407,1523,6.44,0,18,11.1,41,525,657,631,89,251,44,14,-292,0,-41,0,-359,-1024,-96,-1024,-1024,0,0,1024,1024,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000000014,7.9
2022-06-04,15:26:27.180,0,0,11,100,83,101,97,0,6.4,5407,1523,6.44,0,18,11.1,41,525,813,612,241,-24,44,14,175,12,-8,-1,-359,-1024,-96,-1024,-1024,0,0,1024,1024,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000004014,7.9
2022-06-04,15:26:27.720,0,0,11,100,82,103,98,2,6.4,5407,1523,6.44,0,18,11.1,41,525,873,637,103,168,45,14,-112,17,-46,0,-359,-1024,-95,-1024,-1024,0,0,1024,1024,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000004014,7.9
2022-06-04,15:26:28.230,0,0,11,100,82,101,98,100,6.4,7853,7257,6.46,0,17,11.1,42,525,971,660,134,77,45,14,36,8,-10,0,-359,-1024,-96,-1024,-1024,0,0,1024,1024,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000004014,7.9
2022-06-04,15:26:28.770,0,0,11,100,81,100,98,26,6.4,7853,7257,6.46,0,18,11.1,42,525,971,670,136,220,45,14,70,12,81,0,-359,-1024,-96,-1024,-1024,0,0,1024,1024,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000004014,7.9
2022-06-04,15:26:29.280,0,0,11,100,85,100,99,54,6.5,7853,7257,6.47,0,18,11.1,43,525,1126,647,144,97,45,14,-32,12,108,15,-359,-1024,-96,-1024,-1024,0,0,1024,1024,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000000014,7.9
2022-06-04,15:26:29.820,0,0,11,100,93,94,99,0,6.5,7853,7257,6.49,0,18,11.1,44,525,1183,650,155,213,45,14,-26,24,68,13,-359,-1024,-96,-1024,-1024,0,0,1024,1024,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000000014,7.9
2022-06-04,15:26:30.330,0,0,11,100,90,101,98,53,6.4,11681,11711,6.48,0,18,11.1,46,525,1164,659,157,173,46,14,-1,40,176,10,-359,-1024,-96,-1024,-1024,0,0,1024,1024,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000000014,7.9
2022-06-04,15:26:30.870,0,0,11,100,91,99,98,0,6.4,11681,11711,6.48,0,18,11.1,47,524,1126,648,156,280,46,14,-1,91,305,0,-359,-1024,-96,-1024,-1024,0,0,1024,1024,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000004014,7.9
2022-06-04,15:26:31.380,0,0,11,100,87,99,99,53,6.4,11681,11711,6.46,0,18,11.1,46,525,1147,664,170,60,46,14,-1,-72,383,4,-359,-1024,-96,-1024,-1024,0,0,1024,1024,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000004014,7.9
2022-06-04,15:26:31.920,0,0,11,100,86,100,99,100,6.5,11681,11711,6.43,0,18,11.1,48,524,1124,659,141,114,46,14,-4,-37,448,-32,-359,-1024,-95,-1024,-1024,0,0,1024,1024,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000004014,7.9
2022-06-04,15:26:32.430,0,0,11,98,84,85,96,21,6.5,12218,12189,6.43,0,18,11.1,50,525,1096,658,155,84,46,14,-16,-1,333,-19,-359,-1024,-95,-1024,-1024,0,0,1024,1024,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000004014,7.9
2022-06-04,15:26:32.970,0,0,11,100,91,92,98,100,6.5,12218,12189,6.48,0,17,11.1,52,525,1132,658,146,79,47,14,-19,0,443,32,-359,-1024,-96,-1024,-1024,0,0,1024,1024,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000000014,7.9
2022-06-04,15:26:33.480,0,0,11,100,94,97,98,100,6.5,12218,12189,6.50,0,18,11.1,53,524,1112,666,146,79,47,14,-94,-13,433,13,-359,-1024,-96,-1024,-1024,0,0,1024,1024,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000000014,7.9
2022-06-04,15:26:34.020,0,0,11,100,95,97,97,52,6.5,12218,11920,6.48,0,18,11.1,55,524,1111,660,138,124,47,14,1,-9,426,0,-359,-1024,-96,-1024,-1024,0,0,1024,1024,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000000014,7.9
2022-06-04,15:26:34.530,0,0,11,100,93,96,97,0,6.4,11950,11920,6.48,0,18,11.1,55,524,1113,640,147,231,47,14,-124,-46,310,-54,-359,-1024,-96,-1024,-1024,0,0,1024,1024,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000000014,7.9
2022-06-04,15:26:35.070,0,0,11,98,87,83,98,52,6.5,11950,11920,6.47,0,18,11.1,57,524,1081,655,154,69,47,14,4,5,410,-3,-359,-1024,-96,-1024,-1024,0,0,1024,1024,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000004014,7.9
2022-06-04,15:26:35.580,0,0,12,98,90,92,98,0,6.5,11950,11920,6.47,0,17,11.1,57,525,1118,656,140,81,47,14,7,3,506,-1,-359,-1024,-96,-1024,-1024,0,0,1024,1024,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000004014,7.9
2022-06-04,15:26:36.120,0,0,12,100,93,95,100,0,6.5,11979,11920,6.46,0,18,11.1,59,525,1128,655,149,71,48,14,38,52,301,79,-359,-1024,-96,-1024,-1024,0,0,1024,1024,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000004014,7.9
2022-06-04,15:26:36.630,0,0,12,100,94,93,98,51,6.5,11979,11920,6.46,0,18,11.1,62,524,1098,661,140,261,48,14,7,-31,406,-3,-359,-1024,-96,-1024,-1024,0,0,1024,1024,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000004014,7.9
2022-06-04,15:26:37.170,0,0,12,100,92,94,98,37,6.5,11979,11920,6.48,0,18,11.1,63,525,1133,654,200,137,48,14,8,12,430,60,-359,-1024,-96,-1024,-1024,0,0,1024,1024,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000000014,7.9
2022-06-04,15:26:37.680,0,0,12,98,90,97,98,0,6.5,11979,11920,6.47,0,18,11.1,64,525,1130,667,147,137,48,14,45,8,381,-80,-359,-1024,-96,-1024,-1024,0,0,1024,1024,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000000014,7.9
2022-06-04,15:26:38.220,0,0,12,98,94,94,99,0,6.5,12099,12011,6.42,0,18,11.1,65,525,1124,655,144,125,49,14,109,14,476,-65,-359,-1024,-96,-1024,-1024,0,0,1024,1024,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000000014,7.9
2022-06-04,15:26:38.730,0,0,12,98,89,101,99,50,6.5,12099,12011,6.47,0,18,11.1,66,524,1134,647,177,148,49,14,254,-46,441,174,-359,-1024,-96,-1024,-1024,0,0,1024,1024,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000000014,7.9
2022-06-04,15:26:39.270,0,0,12,100,85,95,97,100,6.5,12099,12011,6.49,0,18,11.1,67,525,1105,670,140,227,49,14,280,-147,433,119,-359,-1024,-96,-1024,-1024,0,0,1024,1024,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000004014,7.9
2022-06-04,15:26:39.780,0,0,12,100,92,95,97,100,6.5,12099,12011,6.45,0,18,11.1,68,524,1118,661,197,227,49,14,277,-96,431,119,-359,-1024,-96,-1024,-1024,0,0,1024,1024,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000004014,7.9
2022-06-04,15:26:40.320,0,0,12,100,95,97,96,0,6.4,11943,11884,6.49,0,18,11.1,70,524,1129,655,141,161,50,14,249,-117,308,35,-359,-1024,-96,-1024,-1024,0,0,1024,1024,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000004014,7.9
2022-06-04,15:26:40.830,0,0,12,100,86,87,96,45,6.5,11943,11884,6.49,0,18,11.1,72,525,1135,663,149,198,50,15,66,-109,368,-105,-359,-1024,-96,-1024,-1024,0,0,1024,1024,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000004014,7.9
2022-06-04,15:26:41.370,0,0,12,100,88,89,96,100,6.5,11943,11884,6.45,0,18,11.1,73,523,1144,658,154,128,50,14,4,-39,333,-139,-359,-1024,-96,-1024,-1024,0,0,1024,1024,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000000014,7.9
2022-06-04,15:26:41.880,0,0,12,100,81,85,99,11,6.5,11943,11884,6.45,0,18,11.1,74,524,1133,660,154,128,50,15,-122,-5,253,-316,-359,-1024,-96,-1024,-1024,0,0,1024,1024,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000000014,7.9
2022-06-04,15:26:42.420,0,0,12,96,83,85,99,0,6.5,12189,12099,6.45,0,18,11.1,75,525,1154,662,141,69,50,14,-271,-210,480,-228,-359,-1024,-96,-1024,-1024,0,0,1024,1024,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000000014,7.9
