Date,Time,ERR,ErrD,InFlight,MAIN,CLUT,TFCK,LFP,E2EQ,BFP,MCHM,16FS,SBLO,SBHI,Wav1,Wav2,RecV,BecV,BecA,BecT,CELS,BatA,BmAH,BatV,Cel1,Cel2,TeeV,AmbT,CanT,EngT
1970-01-01,00:00:04.4350,ERR,ErrD,0,0,0,74,100,0,16,461,39.19,0,18974,1523,0,0.00,0.00,0.84,18.27,6.51,1.51,0.72,6.48,3.25,3.26,5.25,0.00,18.45,17.92
1970-01-01,00:00:04.4550,ERR,ErrD,0,0,0,96,100,5,16,461,42.71,0,18974,1360,0,0.00,0.00,0.84,18.35,6.51,1.51,0.72,6.47,3.25,3.26,5.26,0.00,18.34,17.74
1970-01-01,00:00:04.4750,ERR,ErrD,0,0,0,118,100,59,16,0,44.92,4743,9123,1203,0,0.00,0.00,0.84,18.34,6.51,1.51,0.72,6.53,3.25,3.26,5.26,0.00,18.54,17.63
1970-01-01,00:00:04.4950,ERR,ErrD,0,0,0,140,100,0,16,0,45.00,8928,23723,1031,0,0.00,0.00,0.84,18.32,6.51,1.25,0.89,6.52,3.25,3.26,5.25,0.00,18.59,17.73
1970-01-01,00:00:05.5150,ERR,ErrD,0,0,0,162,100,0,16,0,45.06,5969,23723,868,0,0.00,0.00,0.84,18.27,6.52,1.25,0.89,6.53,3.25,3.27,5.25,0.00,18.53,17.75
1970-01-01,00:00:05.5350,ERR,ErrD,0,0,0,184,100,0,16,0,44.02,8916,23723,704,0,0.00,0.00,0.84,18.42,6.52,1.13,1.05,6.48,3.25,3.27,5.25,0.00,18.44,17.88
1970-01-01,00:00:05.5550,ERR,ErrD,0,0,0,206,100,0,16,0,44.17,8933,9948,540,0,0.00,0.00,0.84,18.40,6.52,1.13,1.05,6.52,3.25,3.27,5.25,0.00,18.60,17.81
1970-01-01,00:00:05.5750,ERR,ErrD,0,0,0,227,100,0,16,0,44.05,8320,18635,385,0,0.00,0.00,0.84,18.32,6.52,1.13,1.05,6.48,3.25,3.27,5.25,0.00,18.44,17.91
1970-01-01,00:00:05.5950,ERR,ErrD,0,0,0,249,100,0,16,0,43.78,6360,20591,213,0,0.00,0.00,0.85,18.30,6.52,1.11,1.20,6.50,3.26,3.26,5.25,0.00,18.18,17.85
1970-01-01,00:00:06.6150,ERR,ErrD,0,0,0,271,100,0,16,0,44.65,4601,20591,288,0,0.00,0.00,0.85,18.38,6.52,1.11,1.20,6.47,3.26,3.26,5.26,0.00,18.28,17.95
1970-01-01,00:00:06.6350,ERR,ErrD,0,0,0,293,100,0,16,0,44.37,7215,20591,443,0,0.00,0.00,0.86,18.35,6.52,1.24,1.38,6.53,3.26,3.26,5.25,0.00,18.53,17.75
1970-01-01,00:00:06.6550,ERR,ErrD,0,0,0,315,100,100,16,0,44.13,4841,13245,615,0,0.00,0.00,0.86,18.32,6.52,1.24,1.38,6.50,3.26,3.26,5.25,0.00,18.73,17.89
1970-01-01,00:00:06.6750,ERR,ErrD,0,0,0,337,100,0,16,0,44.21,4841,18014,778,0,0.00,0.00,0.86,18.32,6.52,1.24,1.38,6.51,3.26,3.26,5.26,0.00,18.53,18.02
1970-01-01,00:00:06.6950,ERR,ErrD,0,0,0,359,100,0,16,0,43.73,8575,18242,942,0,0.00,0.00,0.87,18.42,6.52,1.13,1.53,6.50,3.26,3.26,5.26,0.00,18.56,18.00
1970-01-01,00:00:07.7150,ERR,ErrD,0,0,0,381,100,0,16,0,43.31,8925,18242,1105,0,0.00,0.00,0.87,18.38,6.52,1.13,1.53,6.47,3.26,3.26,5.25,0.00,18.75,17.91
1970-01-01,00:00:07.7350,ERR,ErrD,0,0,0,403,100,0,16,0,43.42,7198,12621,1269,0,0.00,0.00,0.85,18.21,6.53,1.13,1.69,6.50,3.25,3.28,5.25,0.00,18.68,17.73
1970-01-01,00:00:07.7550,ERR,ErrD,0,0,0,424,100,0,16,0,43.16,5714,21243,1424,0,0.00,0.00,0.85,18.38,6.53,1.13,1.69,6.50,3.25,3.28,5.25,0.00,18.50,17.82
1970-01-01,00:00:07.7750,ERR,ErrD,0,0,0,446,100,0,16,0,42.83,5714,21243,1596,0,0.00,0.00,0.85,18.34,6.53,1.13,1.69,6.52,3.25,3.28,5.25,0.00,18.63,17.94
1970-01-01,00:00:07.7950,ERR,ErrD,0,0,0,468,100,0,16,0,42.95,8679,21243,1760,0,0.00,0.00,0.85,18.32,6.53,1.70,1.93,6.48,3.26,3.27,5.25,0.00,18.34,17.75
1970-01-01,00:00:08.8150,ERR,ErrD,0,0,0,490,100,0,16,0,42.86,8928,21243,1703,0,0.00,0.00,0.85,18.38,6.53,1.70,1.93,6.54,3.26,3.27,5.25,0.00,18.49,17.81
1970-01-01,00:00:08.8350,ERR,ErrD,0,0,0,512,100,100,16,0,43.16,8939,13171,1531,0,0.00,0.00,0.87,18.27,6.53,1.13,2.08,6.49,3.26,3.27,5.25,0.00,18.48,17.87
1970-01-01,00:00:08.8550,ERR,ErrD,0,0,0,534,100,0,16,0,42.88,5526,21363,1367,0,0.00,0.00,0.87,18.34,6.53,1.13,2.08,6.52,3.26,3.27,5.25,0.00,18.30,17.79
1970-01-01,00:00:08.8750,ERR,ErrD,0,0,0,556,100,0,16,0,42.63,5526,21363,1203,0,0.00,0.00,0.87,18.34,6.53,1.13,2.08,6.49,3.25,3.28,5.25,0.00,18.34,17.97
1970-01-01,00:00:08.8950,ERR,ErrD,0,0,0,578,100,0,16,0,42.73,7213,21363,1040,0,0.00,0.00,0.86,18.27,6.53,1.11,2.24,6.49,3.25,3.28,5.25,0.00,18.22,17.85
1970-01-01,00:00:09.9150,ERR,ErrD,0,0,0,600,100,100,16,0,42.67,8950,14160,884,0,0.00,0.00,0.86,18.20,6.53,1.11,2.24,6.51,3.25,3.28,5.26,0.00,18.08,17.81
1970-01-01,00:00:09.9350,ERR,ErrD,0,0,0,621,100,20,16,0,43.00,8442,18546,721,0,0.00,0.00,0.85,18.28,6.53,1.27,2.42,6.52,3.26,3.27,5.26,0.00,18.38,18.03
1970-01-01,00:00:09.9550,ERR,ErrD,0,0,0,643,100,100,16,0,43.08,4898,10000,549,0,0.00,0.00,0.85,18.32,6.53,1.27,2.42,6.53,3.26,3.27,5.25,0.00,18.59,17.89
1970-01-01,00:00:09.9750,ERR,ErrD,0,0,0,665,100,99,16,0,42.86,8926,15301,385,0,0.00,0.00,0.85,18.32,6.53,1.27,2.42,6.50,3.26,3.27,5.26,0.00,18.34,17.75
1970-01-01,00:00:09.9950,ERR,ErrD,0,0,0,687,100,100,16,0,42.94,4569,15301,221,0,0.00,0.00,0.86,18.23,6.53,1.14,2.58,6.50,3.26,3.27,5.26,0.00,18.41,17.78
1970-01-01,00:00:10.10150,ERR,ErrD,0,0,0,709,100,0,16,0,43.30,8930,13749,279,0,0.00,0.00,0.86,18.29,6.49,1.14,2.58,6.49,3.23,3.25,5.26,0.00,18.56,17.79
