Date,Time,ERR,ErrD,InFlight,MAIN,CLUT,TFCK,LFP,E2EQ,BFP,MCHM,16FS,SBLO,SBHI,Wav1,Wav2,RecV,BecV,BecA,BecT,CELS,BatA,BmAH,BatV,Cel1,Cel2,TeeV,AmbT,CanT,EngT
1970-01-01,00:00:04.4368,ERR,ErrD,0,0,0,76,100,0,16,458,42.11,0,19113,590,0,0.00,0.00,0.75,14.99,6.57,1.04,0.75,6.55,3.28,3.30,5.25,76.16,14.17,15.60
1970-01-01,00:00:04.4571,ERR,ErrD,0,0,0,77,100,0,16,458,42.86,0,12493,606,0,0.00,0.00,0.75,14.99,6.57,1.04,0.75,6.55,3.28,3.30,5.25,76.16,14.17,15.60
1970-01-01,00:00:04.4771,ERR,ErrD,0,0,0,91,100,0,16,458,42.86,0,13289,926,0,0.00,0.00,0.75,14.99,6.57,1.04,0.75,6.52,3.28,3.30,5.25,76.63,14.74,15.66
1970-01-01,00:00:04.4971,ERR,ErrD,0,0,0,112,100,0,16,72,40.18,4897,9042,1089,0,0.00,0.00,0.75,14.98,6.57,1.07,0.90,6.55,3.28,3.30,5.26,85.28,14.34,15.64
1970-01-01,00:00:05.5171,ERR,ErrD,0,0,0,134,100,73,16,0,41.04,8905,15835,1252,0,0.00,0.00,0.75,15.04,6.57,1.07,0.90,6.53,3.28,3.30,5.25,77.92,14.58,15.75
1970-01-01,00:00:05.5371,ERR,ErrD,0,0,0,156,100,0,16,0,40.38,8894,23286,1416,0,0.00,0.00,0.76,15.06,6.56,1.52,1.11,6.49,3.27,3.29,5.25,80.54,14.66,15.69
1970-01-01,00:00:05.5571,ERR,ErrD,0,0,0,178,100,0,16,0,41.01,8921,23286,1580,0,0.00,0.00,0.76,15.00,6.56,1.52,1.11,6.51,3.27,3.29,5.26,77.93,14.47,15.76
1970-01-01,00:00:05.5771,ERR,ErrD,0,0,0,200,100,73,16,0,40.50,8958,10495,1744,0,0.00,0.00,0.76,14.94,6.56,1.52,1.11,6.48,3.27,3.29,5.25,76.06,14.37,15.66
1970-01-01,00:00:05.5971,ERR,ErrD,0,0,0,222,100,0,16,0,40.99,8915,16902,1719,0,0.00,0.00,0.76,14.97,6.56,1.06,1.26,6.53,3.28,3.29,5.25,78.27,14.41,15.70
1970-01-01,00:00:06.6171,ERR,ErrD,0,0,0,244,100,0,16,0,41.39,8293,18602,1547,0,0.00,0.00,0.76,14.99,6.56,1.06,1.26,6.52,3.28,3.29,5.25,80.18,14.61,15.77
1970-01-01,00:00:06.6371,ERR,ErrD,0,0,0,266,100,0,16,0,41.35,6986,18602,1392,0,0.00,0.00,0.76,14.89,6.56,1.05,1.40,6.54,3.28,3.29,5.25,76.66,14.59,15.74
1970-01-01,00:00:06.6571,ERR,ErrD,0,0,0,288,100,0,16,0,41.32,8901,18602,1228,0,0.00,0.00,0.76,15.05,6.56,1.05,1.40,6.54,3.28,3.29,5.26,81.05,14.57,15.69
1970-01-01,00:00:06.6771,ERR,ErrD,0,0,0,310,100,100,16,0,42.26,8908,12124,1064,0,0.00,0.00,0.76,14.94,6.56,1.05,1.40,6.55,3.28,3.29,5.25,82.02,14.44,15.50
1970-01-01,00:00:06.6971,ERR,ErrD,0,0,0,332,100,78,16,0,41.87,8892,23535,901,0,0.00,0.00,0.76,14.94,6.56,1.19,1.57,6.52,3.28,3.29,5.26,76.38,14.56,15.62
1970-01-01,00:00:07.7171,ERR,ErrD,0,0,0,354,100,82,16,0,42.09,8892,23535,737,0,0.00,0.00,0.76,14.94,6.56,1.19,1.57,6.53,3.28,3.29,5.25,77.84,14.69,15.74
1970-01-01,00:00:07.7371,ERR,ErrD,0,0,0,376,100,86,16,0,42.29,8948,23535,574,0,0.00,0.00,0.75,15.01,6.56,1.06,1.72,6.55,3.28,3.29,5.25,80.33,14.31,15.70
1970-01-01,00:00:07.7571,ERR,ErrD,0,0,0,398,100,80,16,0,41.96,8277,23535,410,0,0.00,0.00,0.75,15.05,6.56,1.06,1.72,6.55,3.28,3.29,5.26,81.01,14.56,15.73
1970-01-01,00:00:07.7771,ERR,ErrD,0,0,0,420,100,100,16,0,42.14,8901,14015,246,0,0.00,0.00,0.75,14.96,6.56,1.06,1.72,6.52,3.28,3.29,5.25,78.47,14.57,15.53
1970-01-01,00:00:07.7971,ERR,ErrD,0,0,0,442,100,0,16,36,42.31,6551,20399,254,0,0.00,0.00,0.76,14.95,6.56,1.06,1.87,6.54,3.28,3.29,5.25,75.71,14.66,15.68
1970-01-01,00:00:08.8171,ERR,ErrD,0,0,0,464,100,0,16,36,42.46,8912,20399,410,0,0.00,0.00,0.76,14.89,6.56,1.06,1.87,6.51,3.28,3.29,5.24,78.37,14.63,15.65
1970-01-01,00:00:08.8371,ERR,ErrD,0,0,0,486,100,0,16,36,42.59,6066,20399,574,0,0.00,0.00,0.75,15.00,6.57,1.17,2.03,6.51,3.28,3.30,5.26,82.08,14.56,15.72
1970-01-01,00:00:08.8571,ERR,ErrD,0,0,0,508,100,100,16,36,42.32,8948,14316,737,0,0.00,0.00,0.75,14.91,6.57,1.17,2.03,6.52,3.28,3.30,5.26,76.56,14.89,15.64
1970-01-01,00:00:08.8771,ERR,ErrD,0,0,0,530,100,73,16,36,42.08,8900,15870,901,0,0.00,0.00,0.75,14.96,6.57,1.17,2.03,6.52,3.28,3.30,5.26,76.48,14.48,15.49
1970-01-01,00:00:08.8971,ERR,ErrD,0,0,0,552,100,100,16,0,42.21,8887,10000,1072,0,0.00,0.00,0.76,14.96,6.57,1.05,2.18,6.52,3.28,3.30,5.25,78.87,14.51,15.69
