Date,Time,ERR,ErrD,InFlight,MAIN,CLUT,TFCK,LFP,E2EQ,BFP,MCHM,16FS,SBLO,SBHI,Wav1,Wav2,RecV,BecV,BecA,BecT,CELS,BatA,BmAH,BatV,Cel1,Cel2,TeeV,AmbT,CanT,EngT
1970-01-01,00:00:04.4408,ERR,ErrD,0,0,0,76,100,90,16,404,43.42,0,18426,246,0,0.00,0.00,0.87,14.80,6.77,1.15,0.65,6.69,3.38,3.39,5.26,71.66,14.92,14.95
1970-01-01,00:00:04.4607,ERR,ErrD,0,0,0,98,100,99,16,404,43.88,0,18426,254,0,0.00,0.00,0.87,14.69,6.77,1.15,0.65,6.66,3.38,3.39,5.26,71.78,14.92,14.93
1970-01-01,00:00:04.4807,ERR,ErrD,0,0,0,120,100,41,16,0,44.17,8939,9103,410,0,0.00,0.00,0.87,14.73,6.77,1.15,0.65,6.69,3.38,3.39,5.25,73.11,14.88,15.01
1970-01-01,00:00:05.5007,ERR,ErrD,0,0,0,142,100,0,16,0,44.37,7962,23406,573,0,0.00,0.00,0.86,14.77,6.77,1.58,0.87,6.66,3.38,3.39,5.26,74.36,14.95,14.85
1970-01-01,00:00:05.5207,ERR,ErrD,0,0,0,164,100,0,16,0,43.29,7962,23406,745,0,0.00,0.00,0.86,14.84,6.77,1.58,0.87,6.54,3.38,3.39,5.25,0.00,17.18,14.86
1970-01-01,00:00:05.5407,ERR,ErrD,0,0,0,186,100,0,16,0,43.01,8930,23406,901,0,0.00,0.00,0.86,14.95,6.77,2.24,1.18,6.66,3.38,3.39,5.25,0.00,17.50,15.07
1970-01-01,00:00:05.5607,ERR,ErrD,0,0,0,208,100,0,16,0,43.75,8924,10389,1072,0,0.00,0.00,0.86,14.74,6.77,2.24,1.18,6.70,3.38,3.39,5.26,0.00,17.31,14.95
1970-01-01,00:00:05.5807,ERR,ErrD,0,0,0,230,100,0,16,0,43.48,8936,16910,1227,0,0.00,0.00,0.86,14.83,6.73,2.24,1.18,6.70,3.36,3.38,5.25,0.00,17.47,14.89
1970-01-01,00:00:06.6007,ERR,ErrD,0,0,0,251,100,0,16,0,43.43,6708,20288,1392,0,0.00,0.00,0.87,14.90,6.73,1.65,1.41,6.60,3.36,3.38,5.25,0.00,17.19,14.85
1970-01-01,00:00:06.6207,ERR,ErrD,0,0,0,273,100,100,16,0,43.59,4738,22313,1563,0,0.00,0.00,0.87,14.92,6.73,1.65,1.41,6.64,3.36,3.38,5.25,0.00,17.60,14.86
1970-01-01,00:00:06.6407,ERR,ErrD,0,0,0,295,100,96,16,0,43.39,7832,22313,1719,0,0.00,0.00,0.87,14.63,6.73,1.99,1.69,6.68,3.36,3.38,5.26,0.00,17.97,14.93
1970-01-01,00:00:06.6607,ERR,ErrD,0,0,0,317,100,0,16,0,43.85,8937,12990,1735,0,0.00,0.00,0.87,14.83,6.73,1.99,1.69,6.68,3.36,3.38,5.26,0.00,17.71,14.80
1970-01-01,00:00:06.6807,ERR,ErrD,0,0,0,339,100,66,16,0,43.36,8925,15862,1571,0,0.00,0.00,0.87,14.76,6.73,1.99,1.69,6.71,3.36,3.38,5.25,0.00,17.69,14.92
1970-01-01,00:00:07.7007,ERR,ErrD,0,0,0,361,100,100,16,0,42.94,8936,10000,1399,0,0.00,0.00,0.86,14.62,6.73,1.22,1.86,6.70,3.36,3.38,5.25,0.00,17.58,14.90
1970-01-01,00:00:07.7207,ERR,ErrD,0,0,0,383,100,100,16,0,43.34,8890,14359,1244,0,0.00,0.00,0.86,14.67,6.74,1.22,1.86,6.67,3.37,3.38,5.25,0.00,17.46,14.92
1970-01-01,00:00:07.7407,ERR,ErrD,0,0,0,405,100,0,16,0,43.21,8884,12444,1072,0,0.00,0.00,0.88,14.60,6.74,1.82,2.11,6.66,3.37,3.38,5.26,0.00,17.14,14.87
1970-01-01,00:00:07.7607,ERR,ErrD,0,0,0,427,100,0,16,0,43.33,5846,20866,917,0,0.00,0.00,0.88,14.70,6.74,1.82,2.11,6.68,3.37,3.38,5.26,0.00,17.79,14.99
1970-01-01,00:00:07.7807,ERR,ErrD,0,0,0,449,100,0,16,0,43.43,5846,21047,745,0,0.00,0.00,0.88,14.60,6.74,1.82,2.11,6.67,3.37,3.38,5.25,0.00,17.92,14.72
1970-01-01,00:00:08.8007,ERR,ErrD,0,0,0,471,100,0,16,0,43.10,5846,21047,582,0,0.00,0.00,0.87,14.62,6.74,1.12,2.27,6.67,3.38,3.37,5.25,0.00,17.63,15.04
1970-01-01,00:00:08.8207,ERR,ErrD,0,0,0,493,100,0,16,0,43.41,8925,21047,426,0,0.00,0.00,0.87,14.72,6.74,1.12,2.27,6.65,3.38,3.37,5.26,0.00,17.71,14.74
1970-01-01,00:00:08.8407,ERR,ErrD,0,0,0,515,100,0,16,0,43.69,8923,13225,262,0,0.00,0.00,0.86,14.71,6.74,1.23,2.44,6.68,3.38,3.37,5.25,0.00,18.39,14.91
1970-01-01,00:00:08.8607,ERR,ErrD,0,0,0,537,100,24,16,0,43.76,8676,18113,238,0,0.00,0.00,0.86,14.67,6.74,1.23,2.44,6.67,3.38,3.37,5.25,0.00,17.63,14.76
1970-01-01,00:00:08.8807,ERR,ErrD,0,0,0,559,100,0,16,0,43.83,7088,19866,410,0,0.00,0.00,0.86,14.67,6.74,1.23,2.44,6.64,3.37,3.38,5.25,0.00,17.41,14.79
1970-01-01,00:00:09.9007,ERR,ErrD,0,0,0,581,100,0,16,0,43.89,8923,19866,573,0,0.00,0.00,0.88,14.71,6.74,1.18,2.60,6.63,3.37,3.38,5.26,0.00,17.96,15.15
1970-01-01,00:00:09.9207,ERR,ErrD,0,0,0,603,100,0,16,0,43.78,8950,13813,729,0,0.00,0.00,0.88,14.63,6.74,1.18,2.60,6.68,3.37,3.38,5.26,0.00,17.33,14.94
1970-01-01,00:00:09.9407,ERR,ErrD,0,0,0,625,100,0,16,0,44.00,5082,20545,893,0,0.00,0.00,0.88,14.69,6.74,1.14,2.76,6.70,3.37,3.38,5.25,0.00,17.35,14.89
1970-01-01,00:00:09.9607,ERR,ErrD,0,0,0,645,100,0,16,0,43.88,5082,13368,1064,0,0.00,0.00,0.88,14.64,6.74,1.14,2.76,6.71,3.37,3.38,5.25,0.00,17.66,14.94
1970-01-01,00:00:09.9807,ERR,ErrD,0,0,0,667,100,0,16,0,43.63,4585,13408,1227,0,0.00,0.00,0.88,14.65,6.74,1.14,2.76,6.61,3.37,3.38,5.26,0.00,18.00,14.86
1970-01-01,00:00:10.10007,ERR,ErrD,0,0,0,689,100,100,16,0,43.83,8914,15341,1383,0,0.00,0.00,0.86,14.64,6.74,1.22,2.93,6.67,3.37,3.38,5.26,0.00,17.56,14.74
1970-01-01,00:00:10.10207,ERR,ErrD,0,0,0,711,100,0,16,52,43.74,8927,13157,1555,0,0.00,0.00,0.86,14.77,6.74,1.22,2.93,6.68,3.37,3.38,5.26,0.00,17.35,14.89
1970-01-01,00:00:10.10407,ERR,ErrD,0,0,0,733,100,0,16,52,43.79,6331,20364,1712,0,0.00,0.00,0.87,14.70,6.74,1.20,3.09,6.68,3.37,3.38,5.26,0.00,17.43,14.73
1970-01-01,00:00:10.10607,ERR,ErrD,0,0,0,755,100,0,16,52,43.71,8867,23563,1744,0,0.00,0.00,0.87,14.58,6.74,1.20,3.09,6.70,3.37,3.38,5.25,0.00,17.55,14.71
1970-01-01,00:00:10.10807,ERR,ErrD,0,0,0,777,100,0,16,52,43.63,5464,23563,1571,0,0.00,0.00,0.87,14.64,6.74,1.20,3.09,6.68,3.36,3.38,5.25,0.00,17.57,14.66
1970-01-01,00:00:11.11007,ERR,ErrD,0,0,0,799,100,0,16,0,43.80,5836,23563,1416,0,0.00,0.00,0.87,14.66,6.74,1.72,3.33,6.59,3.36,3.38,5.26,0.00,17.31,14.79
1970-01-01,00:00:11.11207,ERR,ErrD,0,0,0,821,100,30,16,0,43.73,8191,18522,1252,0,0.00,0.00,0.87,14.70,6.74,1.72,3.33,6.69,3.36,3.38,5.25,0.00,18.15,14.89
1970-01-01,00:00:11.11407,ERR,ErrD,0,0,0,843,100,9,16,0,43.53,7771,19215,1080,0,0.00,0.00,0.87,14.65,6.74,1.20,3.50,6.65,3.36,3.38,5.25,0.00,17.67,14.72
1970-01-01,00:00:11.11607,ERR,ErrD,0,0,0,865,100,10,16,0,43.58,8905,19215,917,0,0.00,0.00,0.87,14.71,6.73,1.20,3.50,6.67,3.36,3.38,5.26,0.00,17.86,14.93
1970-01-01,00:00:11.11807,ERR,ErrD,0,0,0,887,100,11,16,0,43.63,8921,19215,762,0,0.00,0.00,0.87,14.59,6.73,1.20,3.50,6.65,3.36,3.38,5.26,0.00,17.63,14.82
1970-01-01,00:00:12.12007,ERR,ErrD,0,0,0,909,100,0,16,0,43.67,8944,14000,598,0,0.00,0.00,0.87,14.59,6.73,1.21,3.67,6.67,3.36,3.38,5.25,0.00,17.44,15.09
1970-01-01,00:00:12.12207,ERR,ErrD,0,0,0,931,100,0,16,0,43.72,6708,19969,434,0,0.00,0.00,0.87,14.75,6.72,1.21,3.67,6.65,3.37,3.36,5.25,0.00,17.66,15.01
1970-01-01,00:00:12.12407,ERR,ErrD,0,0,0,953,100,0,16,0,43.55,4731,22186,262,0,0.00,0.00,0.86,14.68,6.72,1.13,3.83,6.67,3.37,3.36,5.25,0.00,18.23,14.89
1970-01-01,00:00:12.12607,ERR,ErrD,0,0,0,975,100,0,16,0,43.79,4731,22186,238,0,0.00,0.00,0.86,14.88,6.72,1.13,3.83,6.69,3.37,3.36,5.25,0.00,17.61,14.98
1970-01-01,00:00:12.12807,ERR,ErrD,0,0,0,997,100,0,16,0,43.93,8888,22186,393,0,0.00,0.00,0.86,14.78,6.72,1.13,3.83,6.63,3.37,3.36,5.26,0.00,18.09,14.73
1970-01-01,00:00:13.13007,ERR,ErrD,0,0,0,1019,100,100,7,0,43.87,5715,15046,557,0,0.00,0.00,0.87,14.61,6.73,1.22,4.00,6.62,3.36,3.38,5.25,0.00,17.22,14.75
