Date,Time,ERR,ErrD,TFCK,BFP,RSSI(dB),TRSS(dB),TQly,E2EQ,RxBt(V),MAIN,CLUT,Cels(V),AmbT,CanT,A2(V),EngT,Tst1,Tst2,Tet3,Tet4,Tst5,Tst6,Tst7,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,EX3,EX4,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,SI,SJ,LSW,TxBat(V)
2022-06-05,05:57:57.690,0,0,0,0,0,0,0,0,0.0,0,0,0.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,-1024,0,0,-1024,0,0,0,0,0,0,0,-1,-1,0,0,0,1,1,-1,1,1,0x0000000000000016,7.5
2022-06-05,05:57:58.250,0,0,0,0,0,0,0,0,0.0,0,0,0.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,-1024,0,0,-1024,0,0,0,0,0,0,0,-1,-1,0,0,0,1,1,-1,1,1,0x0000000000000014,7.5
2022-06-05,05:57:58.820,0,0,0,0,0,0,0,0,0.0,0,0,0.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,-1024,0,0,-1024,0,0,0,0,0,0,0,-1,-1,0,0,0,1,1,-1,1,1,0x0000000000000014,7.5
2022-06-05,05:57:59.380,0,0,0,0,0,0,0,0,0.0,0,0,0.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,-1024,0,0,-1024,0,0,0,0,0,0,0,-1,-1,0,0,0,1,1,-1,1,1,0x0000000000000014,7.5
2022-06-05,05:57:59.950,0,0,0,0,0,0,0,0,0.0,0,0,0.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,-1024,0,0,-1024,0,0,0,0,0,0,0,-1,-1,0,0,0,1,1,-1,1,1,0x0000000000004014,7.5
2022-06-05,05:58:00.500,0,0,0,0,0,0,0,0,0.0,0,0,0.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,-1024,0,0,-1024,0,0,0,0,0,0,0,-1,-1,0,0,0,1,1,-1,1,1,0x0000000000004054,7.5
2022-06-05,05:58:01.030,0,0,0,0,0,0,0,0,0.0,0,0,0.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,-1024,0,0,-1024,0,0,0,0,0,0,0,-1,-1,0,0,0,1,1,-1,1,1,0x0000000000004054,7.5
2022-06-05,05:58:01.570,0,0,0,0,0,0,0,0,0.0,0,0,0.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,-1024,0,0,-1024,0,0,0,0,0,0,0,-1,-1,0,0,0,1,1,-1,1,1,0x0000000000004054,7.5
2022-06-05,05:58:02.130,0,0,0,0,0,0,0,0,0.0,0,0,0.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,-1024,0,0,-1024,0,0,0,0,0,0,0,-1,-1,0,0,0,1,1,-1,1,1,0x0000000000000054,7.5
2022-06-05,05:58:02.680,0,0,0,0,0,0,0,0,0.0,0,0,0.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,-1024,0,0,-1024,0,0,0,0,0,0,0,-1,-1,0,0,0,1,1,-1,1,1,0x0000000000000054,7.5
2022-06-05,05:58:03.220,0,0,0,0,0,0,0,0,0.0,0,0,0.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,-1024,0,0,-1024,0,0,0,0,0,0,0,-1,-1,0,0,0,1,1,-1,1,1,0x0000000000000054,7.5
2022-06-05,05:58:03.750,0,0,0,0,0,0,0,0,0.0,0,0,0.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,-1024,0,0,-1024,0,0,0,0,0,0,0,-1,-1,0,0,0,1,1,-1,1,1,0x0000000000000054,7.5
2022-06-05,05:58:04.290,0,0,0,0,0,0,0,0,0.0,0,0,0.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,-1024,0,0,-1024,0,0,0,0,0,0,0,-1,-1,0,0,0,1,1,-1,1,1,0x0000000000004054,7.5
2022-06-05,05:58:04.840,0,0,0,0,0,0,0,0,0.0,0,0,0.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,-1024,0,0,-1024,0,0,0,0,0,0,0,-1,-1,0,0,0,1,1,-1,1,1,0x0000000000004054,7.5
