Date,Time,ERR,ErrD,InFlight,MAIN,CLUT,TFCK,LFP,E2EQ,BFP,MCHM,16FS,SBLO,SBHI,Wav1,Wav2,RecV,BecV,BecA,BecT,CELS,BatA,BmAH,BatV,Cel1,Cel2,TeeV,AmbT,CanT,EngT
1970-01-01,00:00:03.3998,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.76,15.16,6.60,1.10,0.45,6.55,3.30,3.30,5.26,69.56,14.40,15.82
1970-01-01,00:00:04.4202,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.76,15.16,6.60,1.10,0.45,6.55,3.30,3.30,5.26,69.56,14.40,15.82
1970-01-01,00:00:04.4401,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.76,15.13,6.60,1.06,0.59,6.57,3.30,3.30,5.27,66.00,14.33,16.04
1970-01-01,00:00:04.4601,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.76,15.25,6.60,1.06,0.59,6.56,3.30,3.30,5.27,68.63,14.54,15.92
1970-01-01,00:00:04.4801,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.76,15.19,6.60,1.07,0.74,6.57,3.30,3.30,5.26,63.33,14.57,15.88
1970-01-01,00:00:05.5001,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.76,15.19,6.60,1.07,0.74,6.57,3.30,3.30,5.27,69.51,14.44,15.95
1970-01-01,00:00:05.5201,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.76,15.36,6.60,1.07,0.74,6.55,3.30,3.30,5.27,68.47,14.53,15.87
1970-01-01,00:00:05.5401,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.76,15.20,6.60,1.07,0.89,6.58,3.30,3.30,5.27,72.36,14.51,15.86
1970-01-01,00:00:05.5601,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.76,15.14,6.60,1.07,0.89,6.56,3.30,3.30,5.27,65.75,14.56,15.99
1970-01-01,00:00:05.5801,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.76,15.23,6.60,1.07,1.04,6.54,3.30,3.30,5.26,64.34,14.73,15.85
1970-01-01,00:00:06.6001,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.76,15.21,6.60,1.07,1.04,6.57,3.30,3.30,5.27,71.06,14.46,15.91
1970-01-01,00:00:06.6201,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.76,15.22,6.60,1.07,1.04,6.58,3.30,3.30,5.27,65.50,14.40,15.87
1970-01-01,00:00:06.6401,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.76,15.31,6.60,1.08,1.19,6.57,3.30,3.30,5.27,65.53,14.50,15.87
1970-01-01,00:00:06.6601,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.76,15.17,6.60,1.08,1.19,6.54,3.30,3.30,5.27,63.90,14.57,15.76
1970-01-01,00:00:06.6801,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.76,15.22,6.60,1.07,1.34,6.55,3.30,3.30,5.27,68.05,14.50,16.05
1970-01-01,00:00:07.7001,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.76,15.22,6.60,1.07,1.34,6.55,3.30,3.30,5.27,67.06,14.57,15.93
1970-01-01,00:00:07.7201,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.76,15.27,6.60,1.07,1.34,6.55,3.30,3.30,5.27,66.63,14.36,15.95
1970-01-01,00:00:07.7401,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.76,15.14,6.60,1.09,1.49,6.55,3.29,3.31,5.26,71.93,14.47,15.86
1970-01-01,00:00:07.7601,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.76,15.37,6.60,1.09,1.49,6.55,3.29,3.31,5.27,66.57,14.53,15.84
1970-01-01,00:00:07.7801,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.76,15.35,6.60,1.08,1.64,6.57,3.29,3.31,5.27,67.55,14.54,16.15
1970-01-01,00:00:08.8001,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.76,15.26,6.60,1.08,1.64,6.54,3.29,3.31,5.27,68.69,14.38,15.73
1970-01-01,00:00:08.8201,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.76,15.26,6.59,1.08,1.64,6.56,3.30,3.30,5.27,66.55,14.43,15.95
1970-01-01,00:00:08.8401,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.76,15.22,6.59,1.05,1.79,6.56,3.30,3.30,5.27,66.50,14.60,15.99
1970-01-01,00:00:08.8601,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.76,15.17,6.59,1.05,1.79,6.57,3.30,3.30,5.27,69.06,14.41,15.78
1970-01-01,00:00:08.8802,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.76,15.27,6.59,1.07,1.94,6.54,3.30,3.30,5.27,72.35,14.49,15.76
1970-01-01,00:00:09.9001,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.76,15.27,6.59,1.07,1.94,6.55,3.30,3.30,5.27,68.32,14.65,15.99
1970-01-01,00:00:09.9201,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.76,15.28,6.59,1.07,1.94,6.56,3.30,3.30,5.27,67.30,14.53,15.89
1970-01-01,00:00:09.9402,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.76,15.21,6.59,1.07,2.09,6.55,3.30,3.30,5.27,67.94,14.53,15.84
1970-01-01,00:00:09.9601,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.76,15.24,6.59,1.07,2.09,6.55,3.30,3.30,5.27,68.69,14.63,15.84
1970-01-01,00:00:09.9801,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.77,15.18,6.59,1.07,2.24,6.56,3.30,3.30,5.27,68.32,14.39,15.95
1970-01-01,00:00:10.10002,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.77,15.12,6.59,1.07,2.24,6.57,3.30,3.30,5.27,63.92,14.71,15.73
1970-01-01,00:00:10.10201,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.77,15.30,6.59,1.07,2.24,6.55,3.30,3.30,5.27,71.37,14.53,15.95
1970-01-01,00:00:10.10401,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.77,15.19,6.59,1.08,2.39,6.56,3.29,3.30,5.27,67.12,14.41,16.05
1970-01-01,00:00:10.10601,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.77,15.23,6.59,1.08,2.39,6.55,3.29,3.30,5.27,70.33,14.51,15.95
1970-01-01,00:00:10.10801,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.77,15.25,6.59,1.07,2.54,6.54,3.29,3.30,5.27,67.84,14.50,15.96
1970-01-01,00:00:11.11001,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.77,15.20,6.59,1.07,2.54,6.54,3.29,3.30,5.27,66.39,14.60,15.94
1970-01-01,00:00:11.11202,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.77,15.13,6.59,1.07,2.54,6.57,3.29,3.30,5.27,67.76,14.46,15.96
1970-01-01,00:00:11.11401,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.76,15.16,6.59,1.06,2.68,6.56,3.29,3.30,5.27,67.34,14.54,15.95
1970-01-01,00:00:11.11601,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.76,15.20,6.59,1.06,2.68,6.55,3.29,3.30,5.26,65.77,14.56,15.78
1970-01-01,00:00:11.11801,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.76,15.19,6.59,1.07,2.83,6.58,3.29,3.30,5.27,65.88,14.44,15.90
1970-01-01,00:00:12.12001,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.76,15.16,6.59,1.07,2.83,6.56,3.29,3.30,5.27,66.72,14.27,15.90
1970-01-01,00:00:12.12201,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.76,15.26,6.59,1.07,2.83,6.53,3.29,3.30,5.26,68.85,14.69,15.85
1970-01-01,00:00:12.12401,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.76,15.29,6.59,1.06,2.98,6.57,3.29,3.30,5.27,69.69,14.46,15.87
