Date,Time,ERR,ErrD,InFlight,MAIN,CLUT,TFCK,LFP,E2EQ,BFP,MCHM,16FS,SBLO,SBHI,Wav1,Wav2,RecV,BecV,BecA,BecT,BatV,BatA,BmAH,CELS,Cel1,Cel2,TeeV,AmbT,CanT,EngT,AccX,AccY,AccZ,AccTmp,GyrX,GyrY,GyrZ,VibS
15/08/2020,04:06.7,ERR,ErrD,1,3097,71,4812,100,100,95,20,0,8326,11619,1384,0,3.47,3.3,0.87,19.72,6.32,1.64,27.76,6.41,3.2,3.21,5.32,0,18.6,36.06,29558,40108,24116,38,6109,60072,0,
15/08/2020,04:06.7,ERR,ErrD,1,3097,71,4834,100,100,96,20,0,6906,11619,1220,0,3.39,3.26,0.87,19.75,6.34,1.64,27.76,6.41,3.2,3.21,5.32,0,18.61,36.11,24839,41014,21545,38,63288,6258,0,
15/08/2020,04:06.7,ERR,ErrD,1,3097,71,4856,100,0,96,20,0,6906,17684,1048,0,3.35,3.26,0.9,19.63,6.32,1.34,27.95,6.41,3.2,3.21,5.32,0,18.62,36.09,26669,38626,14177,38,61965,5127,0,
15/08/2020,04:07.7,ERR,ErrD,1,3097,71,4878,100,0,97,20,0,6906,17684,886,0,3.39,3.22,0.9,19.85,6.42,1.34,27.95,6.4,3.19,3.21,5.32,0,18.42,35.85,27575,37979,24146,38,58279,59607,0,
15/08/2020,04:07.7,ERR,ErrD,1,3097,71,4900,100,100,97,20,0,8311,11957,722,0,3.41,3.2,0.84,19.59,6.38,1.1,28.1,6.4,3.19,3.21,5.32,0,18.45,36.23,27328,37780,18007,38,2906,36712,0,
15/08/2020,04:07.7,ERR,ErrD,1,3069,29,4922,100,43,97,20,0,8321,14513,565,0,3.37,3.18,0.84,19.59,6.42,1.1,28.1,6.4,3.19,3.21,5.32,0,18.6,36.29,32488,39385,17504,38,2485,56245,1,
15/08/2020,04:07.7,ERR,ErrD,1,3069,29,4944,100,0,98,27,0,8321,17969,393,0,3.41,3.16,0.84,19.53,6.42,1.1,28.1,6.4,3.19,3.21,5.32,0,18.52,36.3,27760,40752,25208,38,36917,25130,0,
15/08/2020,04:07.7,ERR,ErrD,1,3069,29,4966,100,0,98,27,0,7934,17969,230,0,3.49,3.4,0.86,19.71,6.41,2.32,28.43,6.39,3.18,3.21,5.32,0,18.59,36.34,29061,38321,16456,38,44670,5970,0,
15/08/2020,04:08.7,ERR,ErrD,1,3069,29,4988,100,0,99,27,0,8318,17969,270,0,3.42,3.36,0.86,19.71,6.39,2.32,28.43,6.39,3.18,3.21,5.32,0,18.32,36.34,24752,38038,15552,38,48427,12503,1,
15/08/2020,04:08.7,ERR,ErrD,1,3069,29,5011,100,100,99,27,0,8327,11772,434,0,3.38,3.33,0.88,19.64,6.41,1.25,28.6,6.39,3.18,3.21,5.32,0,18.35,36.47,30541,41954,24087,38,43302,61799,0,
15/08/2020,04:08.7,ERR,ErrD,1,3069,29,5033,100,100,100,19,0,8321,11772,598,0,3.38,3.36,0.88,19.56,6.43,1.25,28.6,6.41,3.2,3.22,5.32,0,18.43,36.41,32189,45766,18300,38,13327,29549,0,
15/08/2020,04:08.7,ERR,ErrD,1,3069,29,5055,100,100,100,19,0,8321,11772,762,0,3.48,3.42,0.88,19.49,6.38,1.25,28.6,6.41,3.2,3.22,5.32,0,18.64,36.45,28759,37021,16885,38,11995,56855,1,
15/08/2020,04:08.7,ERR,ErrD,1,3069,29,5077,100,33,99,25,0,8327,14741,926,0,3.48,3.43,0.8,19.63,6.33,1.51,28.81,6.41,3.2,3.22,5.32,0,18.62,36.49,23561,39400,23130,38,44626,45204,0,
15/08/2020,04:09.7,ERR,ErrD,1,3069,29,5099,100,0,97,25,0,8315,19302,1090,0,3.42,3.38,0.8,19.75,6.34,1.51,28.81,6.41,3.2,3.22,5.31,0,18.42,36.56,30844,38021,13864,38,34616,4790,0,
15/08/2020,04:09.7,ERR,ErrD,1,3069,29,5121,100,100,97,25,0,6917,12790,1253,0,3.35,3.34,0.8,19.65,6.41,1.55,29.03,6.4,3.18,3.22,5.32,0,18.55,36.6,29933,36180,15365,38,20815,8400,1,
15/08/2020,04:09.7,ERR,ErrD,1,3091,0,5143,100,100,96,25,0,6905,12790,1417,0,3.33,3.37,0.8,19.65,6.34,1.55,29.03,6.4,3.18,3.22,5.32,0,19,36.7,25921,40615,26510,38,2508,61931,0,
15/08/2020,04:09.7,ERR,ErrD,1,3091,0,5165,100,0,96,18,0,6905,19439,1589,0,3.27,3.34,0.8,19.81,6.4,1.55,29.03,6.4,3.18,3.22,5.32,0,18.74,36.72,27479,40382,17205,38,2512,47423,0,
15/08/2020,04:09.7,ERR,ErrD,1,3091,0,5187,100,0,97,18,0,6905,19439,1753,0,3.22,3.3,0.86,19.69,6.41,1.12,29.18,6.41,3.2,3.21,5.31,0,18.34,36.71,30231,36348,17809,38,1473,60409,1,
15/08/2020,04:10.7,ERR,ErrD,1,3091,0,5209,100,100,98,19,0,8323,12981,1713,0,3.39,3.31,0.86,19.65,6.34,1.12,29.18,6.41,3.2,3.21,5.32,0,18.61,36.4,23847,37460,23818,38,61059,19669,0,
15/08/2020,04:10.7,ERR,ErrD,1,3091,0,5231,100,100,99,19,0,5241,12981,1548,0,3.28,3.26,0.79,19.72,6.38,1.62,29.41,6.41,3.2,3.21,5.32,0,18.6,37.99,29451,38208,12347,38,33433,4244,0,
15/08/2020,04:10.7,ERR,ErrD,1,3091,0,5253,100,0,99,19,0,5241,18096,1377,0,3.28,3.25,0.79,19.76,6.32,1.62,29.41,6.41,3.2,3.21,5.31,0,18.6,36.78,28235,39535,24495,38,63237,48082,0,
15/08/2020,04:10.7,ERR,ErrD,1,3091,0,5275,100,0,99,19,0,5207,18096,1212,0,3.25,3.23,0.79,19.82,6.35,1.62,29.41,6.4,3.19,3.21,5.32,0,18.52,36.87,25305,41367,22734,38,62593,41213,1,
15/08/2020,04:10.7,ERR,ErrD,1,3091,0,5297,100,0,99,19,0,5207,18096,1057,0,3.29,3.21,0.82,19.71,6.36,2.12,29.7,6.4,3.19,3.21,5.32,0,18.48,36.86,29793,35736,12434,38,1148,32091,0,
15/08/2020,04:11.7,ERR,ErrD,1,3091,0,5319,100,100,98,27,0,8336,12316,886,0,3.38,3.19,0.82,19.58,6.37,2.12,29.7,6.4,3.19,3.21,5.32,0,18.73,37.06,29240,42267,24995,38,8598,58188,0,
15/08/2020,04:11.7,ERR,ErrD,1,3091,0,5341,100,100,99,27,0,7918,12316,722,0,3.29,3.17,0.86,19.63,6.39,1.99,29.98,6.41,3.19,3.22,5.32,0,18.67,36.9,30809,39613,18367,38,28559,5451,0,
15/08/2020,04:11.7,ERR,ErrD,1,2982,0,5363,100,100,98,27,0,5210,12316,557,0,3.36,3.13,0.86,19.72,6.4,1.99,29.98,6.41,3.19,3.22,5.32,0,18.64,36.97,28652,41233,13721,38,1881,4288,0,
15/08/2020,04:11.7,ERR,ErrD,1,2982,0,5385,100,15,98,27,0,6905,15971,393,0,3.36,3.14,0.86,19.92,6.3,1.99,29.98,6.41,3.19,3.22,5.32,0,18.57,37.02,27061,39728,24697,38,47011,61413,0,
15/08/2020,04:11.7,ERR,ErrD,1,2982,0,5407,100,100,98,18,0,8325,12032,230,0,3.26,3.1,0.89,19.87,6.43,2.83,30.38,6.41,3.19,3.22,5.31,0,18.81,37.12,29338,39958,21680,38,61224,54014,0,
15/08/2020,04:12.7,ERR,ErrD,1,2982,0,5429,100,100,97,28,0,8325,12032,270,0,3.23,3.07,0.89,19.69,6.37,2.83,30.38,6.4,3.18,3.22,5.31,0,18.57,37.19,27384,42345,13905,38,1689,42299,0,
15/08/2020,04:12.7,ERR,ErrD,1,2982,0,5451,100,83,98,28,0,5204,12989,434,0,3.39,3.08,0.88,19.57,6.37,1.75,30.62,6.4,3.18,3.22,5.32,0,18.65,36.7,30548,38881,23303,38,11194,56875,0,
15/08/2020,04:12.7,ERR,ErrD,1,2982,0,5473,100,0,97,28,0,5204,18050,606,0,3.27,3.03,0.88,19.77,6.42,1.75,30.62,6.4,3.18,3.22,5.32,0,18.71,37.31,28707,43297,19000,38,62521,9046,0,
15/08/2020,04:12.7,ERR,ErrD,1,2982,0,5495,100,0,98,28,0,5204,18050,762,0,3.29,3.02,0.88,19.64,6.33,1.75,30.62,6.4,3.19,3.21,5.32,0,18.63,37.23,29221,38276,15878,38,17095,4558,0,
15/08/2020,04:12.7,ERR,ErrD,1,2982,0,5517,100,100,98,20,0,6905,11829,926,0,3.4,3.02,0.87,19.76,6.36,1.12,30.77,6.4,3.19,3.21,5.32,0,18.51,37.37,30373,42441,24425,38,53264,55537,0,
15/08/2020,04:13.7,ERR,ErrD,1,2982,0,5539,100,0,98,20,0,6905,16566,1097,0,3.42,3,0.87,19.64,6.4,1.12,30.77,6.4,3.19,3.21,5.32,0,18.77,39.92,28006,39077,14699,38,2134,33278,0,
15/08/2020,04:13.7,ERR,ErrD,1,2982,0,5561,100,0,99,20,0,5206,16566,1261,0,3.33,2.96,0.79,19.69,6.38,1.1,30.93,6.4,3.19,3.21,5.31,0,18.71,37.33,29164,39023,18781,38,2306,59207,0,
15/08/2020,04:13.7,ERR,ErrD,1,2943,0,5583,100,0,98,20,0,5206,16566,1417,0,3.25,2.95,0.79,19.58,6.41,1.1,30.93,6.41,3.19,3.22,5.32,0,18.75,37.43,23188,36617,23449,38,59593,11740,0,
15/08/2020,04:13.7,ERR,ErrD,1,2943,0,5605,100,100,96,27,0,6908,11800,1589,0,3.19,2.89,0.79,19.7,6.42,1.1,30.93,6.41,3.19,3.22,5.32,0,18.56,37.56,27621,37767,16765,38,33350,4461,0,
15/08/2020,04:13.7,ERR,ErrD,1,2943,0,5627,100,0,97,27,0,5724,18660,1753,0,3.5,2.97,0.86,19.73,6.37,1.65,31.16,6.41,3.19,3.22,5.31,0,18.88,37.7,29477,37964,20292,38,30858,31921,0,
15/08/2020,04:14.7,ERR,ErrD,1,2943,0,5649,100,0,96,27,0,5724,18660,1704,0,3.4,2.96,0.86,19.66,6.41,1.65,31.16,6.37,3.18,3.19,5.32,0,18.62,37.68,28964,35563,24363,38,34663,54728,0,
15/08/2020,04:14.7,ERR,ErrD,1,2943,0,5671,100,0,96,27,0,5214,18660,1541,0,3.38,2.93,0.84,19.7,6.36,2.31,31.48,6.37,3.18,3.19,5.32,0,18.53,37.7,27851,41028,15314,38,1285,35640,0,
15/08/2020,04:14.7,ERR,ErrD,1,2943,0,5693,100,0,98,19,0,5214,18660,1377,0,3.32,2.91,0.84,19.56,6.37,2.31,31.48,6.37,3.18,3.19,5.32,0,18.58,38.39,26956,37928,21705,38,1717,58949,0,
15/08/2020,04:14.7,ERR,ErrD,1,2943,0,5715,100,100,99,19,0,6922,11800,1212,0,3.27,2.9,0.84,19.73,6.35,2.31,31.48,6.37,3.18,3.19,5.32,0,18.78,37.91,24996,40404,21585,38,59098,4068,1,
15/08/2020,04:14.7,ERR,ErrD,1,2943,0,5737,100,82,99,19,0,6620,12802,1048,0,3.2,2.83,0.87,19.65,6.39,1.37,31.67,6.36,3.16,3.2,5.32,0,18.7,37.85,32345,39687,13903,38,18434,4885,0,
15/08/2020,04:15.7,ERR,ErrD,1,2943,0,5759,100,0,99,19,0,6620,18234,876,0,3.2,2.83,0.87,19.81,6.37,1.37,31.67,6.36,3.16,3.2,5.32,0,18.69,37.94,31663,35571,20687,38,48356,51682,0,
15/08/2020,04:15.7,ERR,ErrD,1,2943,0,5781,100,0,99,19,0,6620,18234,722,0,3.24,2.84,0.86,19.75,6.36,1.09,31.82,6.36,3.16,3.2,5.31,0,18.53,37.93,25717,36584,23781,38,30863,37892,0,
15/08/2020,04:15.7,ERR,ErrD,1,2894,0,5803,100,100,99,19,0,8340,11800,557,0,3.19,2.75,0.86,19.74,6.35,1.09,31.82,6.4,3.19,3.21,5.32,0,18.67,38.04,31460,38897,15203,38,1619,46538,0,
15/08/2020,04:15.7,ERR,ErrD,1,2894,0,5825,100,37,99,19,0,8322,14588,393,0,3.14,2.68,0.86,19.65,6.41,1.09,31.82,6.4,3.19,3.21,5.32,0,18.69,38.19,26358,34478,20858,38,43345,60916,1,
15/08/2020,04:15.8,ERR,ErrD,1,2894,0,5847,100,0,99,19,0,6923,17932,221,0,3.19,2.73,0.88,19.92,6.36,1.09,31.97,6.4,3.19,3.21,5.32,0,18.47,38.07,24279,41566,20465,38,63598,4170,1,
15/08/2020,04:16.8,ERR,ErrD,1,2894,0,5869,100,0,99,19,0,6922,17932,279,0,3.23,2.65,0.88,19.57,6.43,1.09,31.97,6.4,3.19,3.21,5.32,0,18.75,38.24,30886,39266,14547,38,14779,14708,0,
15/08/2020,04:16.8,ERR,ErrD,1,2894,0,5891,100,0,99,19,0,6922,17932,434,0,3.17,2.65,0.83,19.64,6.41,1.53,32.19,6.41,3.2,3.21,5.32,0,18.45,38.96,28932,36994,16760,38,2923,61525,0,
15/08/2020,04:16.8,ERR,ErrD,1,2894,0,5912,100,100,98,19,0,8317,11800,598,0,3.12,2.62,0.83,19.54,6.42,1.53,32.19,6.41,3.2,3.21,5.32,0,18.86,38.41,26622,37661,20908,38,4315,55654,0,
15/08/2020,04:16.8,ERR,ErrD,1,2894,0,5934,100,0,98,19,0,6906,18094,771,0,3.26,2.61,0.83,19.62,6.43,1.53,32.19,6.41,3.2,3.21,5.32,0,18.77,38.69,31425,35959,20217,38,4998,32478,1,
15/08/2020,04:16.8,ERR,ErrD,1,2894,0,5956,100,0,98,19,0,6903,18094,934,0,3.24,2.59,0.85,19.49,6.42,1.08,32.34,6.42,3.21,3.22,5.32,0,18.67,38.61,29668,37313,21383,38,12617,40250,1,
15/08/2020,04:17.8,ERR,ErrD,1,2894,0,5978,100,0,98,19,0,4914,18094,1090,0,3.22,2.58,0.85,19.7,6.41,1.08,32.34,6.42,3.21,3.22,5.32,0,18.53,38.49,29283,36922,22567,38,39539,6196,1,
15/08/2020,04:17.8,ERR,ErrD,1,2894,0,6000,100,100,98,19,0,8340,11800,1261,0,3.24,2.55,0.82,19.59,6.43,1.69,32.57,6.42,3.21,3.22,5.32,0,18.68,38.6,31138,34935,21305,38,7787,24321,0,
15/08/2020,04:17.8,ERR,ErrD,1,2891,0,6022,100,100,99,19,0,6908,11800,1425,0,3.21,2.51,0.82,19.59,6.43,1.69,32.57,6.42,3.21,3.22,5.32,0,18.94,38.73,33646,37276,26310,38,32256,27171,1,
15/08/2020,04:17.8,ERR,ErrD,1,2891,0,6044,100,100,99,19,0,6617,11800,1589,0,3.34,2.51,0.82,19.61,6.42,1.69,32.57,6.42,3.2,3.22,5.32,0,18.61,38.75,35264,35722,21121,38,37109,28341,0,
15/08/2020,04:17.8,ERR,ErrD,1,2891,0,6065,100,0,99,19,0,6617,16584,1746,0,3.35,2.49,0.81,19.48,6.39,1.23,32.75,6.42,3.2,3.22,5.32,0,18.94,38.45,32943,37664,21100,38,32190,35761,1,
15/08/2020,04:18.8,ERR,ErrD,1,2891,0,6087,100,0,98,26,0,6617,17503,1704,0,3.28,2.5,0.81,19.44,6.44,1.23,32.75,6.42,3.2,3.22,5.32,0,18.59,38.99,34857,38005,18677,38,34779,39529,0,
15/08/2020,04:18.8,ERR,ErrD,1,2891,0,6109,100,100,98,26,0,8322,11800,1541,0,3.25,2.5,0.85,19.48,6.42,1.28,32.92,6.42,3.2,3.22,5.32,0,18.89,39.02,31925,33018,23360,38,27246,36966,1,
15/08/2020,04:18.8,ERR,ErrD,1,2891,0,6131,100,37,98,26,0,8313,14579,1377,0,3.28,2.47,0.85,19.55,6.4,1.28,32.92,6.42,3.2,3.22,5.32,0,18.56,39.01,29043,38538,23561,38,30952,34444,1,
15/08/2020,04:18.8,ERR,ErrD,1,2891,0,6153,100,0,97,26,0,8313,18336,1204,0,3.32,2.47,0.85,19.54,6.43,1.28,32.92,6.42,3.2,3.22,5.32,0,18.43,39.18,33119,36698,22793,38,27198,37048,1,
15/08/2020,04:18.8,ERR,ErrD,1,2891,0,6175,100,0,97,19,0,6906,18336,1048,0,3.25,2.44,0.87,19.51,6.45,1.13,33.08,6.42,3.2,3.22,5.32,0,18.6,39.24,31519,38566,23356,38,29727,40860,0,
15/08/2020,04:19.8,ERR,ErrD,1,2891,0,6197,100,0,98,19,0,5208,18336,886,0,3.23,2.45,0.87,19.45,6.41,1.13,33.08,6.42,3.2,3.22,5.32,0,18.67,39.1,28375,38423,24049,38,28390,40835,0,
15/08/2020,04:19.8,ERR,ErrD,1,2891,0,6219,100,100,97,18,0,7632,11800,713,0,3.31,2.45,0.84,19.59,6.4,1.12,33.24,6.42,3.2,3.22,5.32,0,18.88,39.25,30534,39377,24074,38,33429,39595,1,
15/08/2020,04:19.8,ERR,ErrD,1,2956,0,6241,100,100,98,18,0,6922,11800,549,0,3.25,2.42,0.84,19.5,6.42,1.12,33.24,6.42,3.2,3.22,5.31,0,18.93,39.29,31212,39330,25942,38,32141,43412,1,
15/08/2020,04:19.8,ERR,ErrD,1,2956,0,6263,100,49,98,19,0,5204,14112,393,0,3.19,2.4,0.84,19.56,6.45,1.12,33.24,6.42,3.2,3.22,5.32,0,18.98,39.36,29747,36212,23454,38,28477,37018,1,
15/08/2020,04:19.8,ERR,ErrD,1,2956,0,6285,100,40,99,19,0,4452,14487,230,0,3.14,2.41,0.87,19.56,6.4,1.19,33.4,6.43,3.21,3.22,5.32,0,18.6,39.31,29636,33600,23077,38,31004,38299,1,
15/08/2020,04:20.8,ERR,ErrD,1,2956,0,6307,100,100,99,19,0,6929,11800,279,0,3.09,2.37,0.87,19.55,6.42,1.19,33.4,6.43,3.21,3.22,5.32,0,18.65,39.53,30908,38521,21363,38,28433,38253,0,
15/08/2020,04:20.8,ERR,ErrD,1,2956,0,6329,100,100,99,21,0,6904,11800,442,0,3.23,2.39,0.86,19.49,6.36,1.17,33.57,6.43,3.21,3.22,5.32,0,18.74,39.52,33570,31969,22499,38,29800,37074,1,
15/08/2020,04:20.8,ERR,ErrD,1,2956,0,6351,100,70,98,21,0,4927,13271,606,0,3.44,2.37,0.86,19.69,6.38,1.17,33.57,6.41,3.18,3.23,5.32,0,18.95,40.16,31252,38020,24506,38,36074,36940,0,
15/08/2020,04:20.8,ERR,ErrD,1,2956,0,6373,100,0,98,21,0,4927,19541,771,0,3.35,2.39,0.86,19.54,6.42,1.17,33.57,6.41,3.18,3.23,5.32,0,18.67,39.46,27682,32358,19543,38,27169,33141,1,
15/08/2020,04:20.8,ERR,ErrD,1,2956,0,6395,100,0,98,21,0,4927,19541,934,0,3.31,2.39,0.82,19.67,6.38,1.1,33.72,6.41,3.18,3.23,5.32,0,18.7,39.72,27709,42648,21198,38,33492,34433,1,
15/08/2020,04:21.8,ERR,ErrD,1,2956,0,6417,100,100,98,18,0,6928,11800,1097,0,3.28,2.37,0.82,19.66,6.38,1.1,33.72,6.41,3.18,3.23,5.32,0,18.87,39.57,30281,32081,20309,38,32211,34473,0,
15/08/2020,04:21.8,ERR,ErrD,1,2956,0,6438,100,0,97,18,0,6226,17940,1261,0,3.23,2.35,0.87,19.78,6.34,1.66,33.95,6.42,3.2,3.22,5.32,0,18.94,39.76,26737,41687,25107,38,32146,36887,1,
15/08/2020,04:21.8,ERR,ErrD,1,2863,29,6460,100,0,98,18,0,6226,17940,1425,0,3.42,2.35,0.87,19.83,6.3,1.66,33.95,6.42,3.2,3.22,5.32,0,18.47,39.87,33445,37771,24154,38,31037,34378,0,
15/08/2020,04:21.8,ERR,ErrD,1,2863,29,6482,100,0,99,19,0,5209,17940,1589,0,3.35,2.36,0.87,20,6.3,1.66,33.95,6.42,3.2,3.22,5.32,0,18.79,39.74,30735,37598,26239,38,34805,33082,0,
15/08/2020,04:21.8,ERR,ErrD,1,2863,29,6504,100,100,99,19,0,8315,11800,1753,0,3.32,2.33,0.85,19.84,6.29,1.24,34.12,6.37,3.18,3.19,5.32,0,18.78,39.99,27475,33203,22709,38,33676,36922,0,
15/08/2020,04:22.8,ERR,ErrD,1,2863,29,6526,100,0,99,19,0,8313,17972,1696,0,3.22,2.35,0.85,20.08,6.39,1.24,34.12,6.37,3.18,3.19,5.32,0,18.85,39.96,27834,34302,24560,38,28532,30680,1,
15/08/2020,04:22.8,ERR,ErrD,1,2863,29,6548,100,0,99,19,0,6907,17972,1541,0,3.18,2.33,0.84,19.83,6.39,3.09,34.56,6.37,3.18,3.19,5.32,0,18.81,40.12,29324,36093,24190,38,29695,30534,0,
15/08/2020,04:22.8,ERR,ErrD,1,2863,29,6570,100,0,98,19,0,6617,17972,1377,0,3.11,2.27,0.84,19.6,6.4,3.09,34.56,6.37,3.18,3.19,5.32,0,18.99,40.03,29726,38189,22644,38,33482,29208,0,
15/08/2020,04:22.8,ERR,ErrD,1,2863,29,6592,100,0,97,19,0,7847,17972,1212,0,3.17,2.28,0.84,19.7,6.41,3.09,34.56,6.41,3.2,3.21,5.32,0,18.7,40.8,25298,41246,21929,38,30913,32999,1,
15/08/2020,04:22.8,ERR,ErrD,1,2863,29,6614,100,100,96,19,0,6907,11800,1040,0,3.22,2.31,0.78,19.91,6.31,1.09,34.71,6.41,3.2,3.21,5.32,0,19.12,40.18,32422,39405,27251,38,28523,26803,1,
15/08/2020,04:23.8,ERR,ErrD,1,2863,29,6636,100,100,96,19,0,6907,11800,876,0,3.14,2.25,0.78,19.9,6.33,1.09,34.71,6.41,3.2,3.21,5.31,0,18.86,40.13,27044,35372,25461,38,25947,30710,1,
15/08/2020,04:23.8,ERR,ErrD,1,2863,29,6658,100,85,97,19,0,4924,12681,722,0,3.12,2.25,0.86,19.86,6.35,3,35.13,6.36,3.17,3.19,5.32,0,18.66,40.19,31759,36968,22127,38,29657,35613,0,
15/08/2020,04:23.8,ERR,ErrD,1,2862,0,6680,100,36,97,19,0,6911,14636,557,0,3.34,2.25,0.86,19.83,6.28,3,35.13,6.36,3.17,3.19,5.32,0,19.14,40.23,25723,38510,25206,38,33456,30469,0,
15/08/2020,04:23.8,ERR,ErrD,1,2862,0,6702,100,100,99,19,0,8315,11800,385,0,3.42,2.23,0.86,19.71,6.35,3,35.13,6.36,3.17,3.19,5.32,0,18.73,39.41,30911,34757,22911,38,29797,30678,1,
15/08/2020,04:24.8,ERR,ErrD,1,2862,0,6724,100,91,99,19,0,6906,12425,221,0,3.32,2.2,0.87,19.9,6.39,1.12,35.28,6.36,3.17,3.19,5.32,0,18.91,40.47,31667,38974,24578,38,31075,30629,1,
15/08/2020,04:24.8,ERR,ErrD,1,2862,0,6746,100,69,99,18,0,6626,13295,270,0,3.3,2.21,0.87,19.62,6.32,1.12,35.28,6.39,3.19,3.2,5.32,0,18.99,40.54,30804,36967,21493,38,30957,31795,0,
15/08/2020,04:24.8,ERR,ErrD,1,2862,0,6768,100,0,98,27,0,6626,17795,442,0,3.23,2.18,0.86,19.58,6.43,1.24,35.45,6.39,3.19,3.2,5.32,0,18.59,40.59,30584,41426,19180,38,33386,35655,0,
15/08/2020,04:24.8,ERR,ErrD,1,2862,0,6790,100,0,99,27,0,6626,17795,606,0,3.17,2.19,0.86,19.66,6.37,1.24,35.45,6.39,3.19,3.2,5.32,0,18.97,40.62,25875,39222,19683,38,26003,25548,1,
15/08/2020,04:24.8,ERR,ErrD,1,2862,0,6813,100,100,99,27,0,6923,11800,771,0,3.18,2.19,0.86,19.55,6.36,1.24,35.45,6.41,3.2,3.22,5.32,0,18.67,42.38,29305,35957,21394,38,28480,33215,1,
15/08/2020,04:25.8,ERR,ErrD,1,2862,0,6835,100,100,98,27,0,6905,11800,934,0,3.18,2.15,0.86,19.71,6.41,1.52,35.67,6.41,3.2,3.22,5.32,0,18.77,40.66,27307,42051,20210,38,33475,33026,1,
15/08/2020,04:25.8,ERR,ErrD,1,2862,0,6857,100,100,98,20,0,6905,11800,1097,0,3.24,2.13,0.86,19.64,6.41,1.52,35.67,6.41,3.2,3.22,5.31,0,18.8,40.64,32431,35912,18679,38,24951,29350,0,
15/08/2020,04:25.8,ERR,ErrD,1,2862,0,6877,100,0,96,20,0,6905,16975,1261,0,3.29,2.14,0.84,19.73,6.34,1.58,35.89,6.41,3.2,3.22,5.32,0,18.9,40.73,25645,39037,23009,38,32375,24404,1,
15/08/2020,04:25.8,ERR,ErrD,1,2885,0,6899,100,0,95,19,0,6905,17510,1434,0,3.18,2.13,0.84,19.77,6.39,1.58,35.89,6.39,3.19,3.2,5.31,0,18.76,40.91,26893,38946,22363,38,30900,27988,0,
15/08/2020,04:25.8,ERR,ErrD,1,2885,0,6921,100,100,96,20,0,6922,11800,1597,0,3.15,2.12,0.84,19.56,6.32,1.58,35.89,6.39,3.19,3.2,5.32,0,18.9,40.97,31176,38450,19828,38,34788,30394,1,
15/08/2020,04:26.9,ERR,ErrD,1,2885,0,6943,100,79,96,20,0,5203,12892,1753,0,3.12,2.09,0.87,19.66,6.34,1.24,36.06,6.39,3.19,3.2,5.32,0,18.69,40.94,33053,40322,20615,38,28451,30475,1,
15/08/2020,04:26.9,ERR,ErrD,1,2885,0,6965,100,0,98,20,0,5203,16489,1696,0,3.05,2.09,0.87,19.66,6.39,1.24,36.06,6.39,3.19,3.2,5.31,0,18.99,40.9,28835,43017,18733,38,24656,31853,1,
15/08/2020,04:26.9,ERR,ErrD,1,2885,0,6987,100,0,99,20,0,5203,16489,1531,0,2.99,1.93,0.88,19.52,6.41,2.25,36.37,6.41,3.19,3.22,5.32,0,18.74,41.07,30243,37317,20072,38,30944,29318,1,
15/08/2020,04:26.9,ERR,ErrD,1,2885,0,7009,100,100,99,20,0,8335,11800,1368,0,3.19,2.07,0.88,19.63,6.37,2.25,36.37,6.41,3.19,3.22,5.32,0,18.79,40.94,30187,36171,22256,38,30916,34347,0,
15/08/2020,04:26.9,ERR,ErrD,1,2885,0,7031,100,100,99,20,0,5208,11800,1212,0,3.21,1.93,0.88,19.83,6.43,2.25,36.37,6.41,3.19,3.22,5.31,0,18.84,41,25335,40277,19884,38,30940,32976,1,
15/08/2020,04:27.9,ERR,ErrD,1,2885,0,7052,100,0,99,19,0,5208,19686,1048,0,3.16,1.92,0.85,19.55,6.42,1.11,36.53,6.41,3.2,3.22,5.32,0,18.72,43.41,31263,36532,19866,38,32186,32975,0,
15/08/2020,04:27.9,ERR,ErrD,1,2885,0,7074,100,0,97,19,0,5208,19686,876,0,3.25,1.94,0.85,19.67,6.39,1.11,36.53,6.41,3.2,3.22,5.32,0,19,41.14,31440,34419,23675,38,33489,28019,0,
15/08/2020,04:27.9,ERR,ErrD,1,2885,0,7096,100,0,97,19,0,5208,19686,713,0,3.15,1.91,0.88,19.62,6.43,1.1,36.68,6.41,3.2,3.22,5.32,0,18.8,41.21,27498,36362,19519,38,31043,29314,1,
15/08/2020,04:27.9,ERR,ErrD,1,2803,0,7118,100,100,96,19,0,6910,11800,549,0,3.24,1.97,0.88,19.53,6.31,1.1,36.68,6.41,3.2,3.22,5.32,0,18.79,41.16,31937,33184,19869,38,27241,28169,0,
15/08/2020,04:27.9,ERR,ErrD,1,2803,0,7140,100,0,92,20,0,6910,16591,393,0,3.21,1.89,0.88,19.64,6.35,1.1,36.68,6.41,3.19,3.22,5.31,0,18.95,41.26,29665,33342,22640,38,29844,30596,0,
15/08/2020,04:28.9,ERR,ErrD,1,2803,0,7162,100,0,87,20,0,6907,16591,230,0,3.11,1.87,0.86,19.68,6.4,1.24,36.85,6.41,3.19,3.22,5.32,0,19.01,41.31,29891,37691,19603,38,29693,31869,0,
15/08/2020,04:28.9,ERR,ErrD,1,2803,0,7184,100,0,81,20,0,5203,16591,270,0,3.07,1.86,0.86,19.57,6.34,1.24,36.85,6.41,3.19,3.22,5.32,0,18.81,41.42,30649,38620,19406,38,27156,34407,0,
