Date,Time,ERR,ErrD,InFlight,MAIN,CLUT,TFCK,LFP,E2EQ,BFP,MCHM,16FS,SBLO,SBHI,Wav1,Wav2,RecV,BecV,BecA,BecT,CELS,BatA,BmAH,BatV,Cel1,Cel2,TeeV,AmbT,CanT,EngT
1970-01-01,00:00:03.3939,ERR,ErrD,0,0,0,72,100,83,16,409,45.83,0,10179,1457,0,0.00,0.00,0.83,19.71,6.56,1.19,0.64,6.55,3.27,3.29,5.24,70.00,19.10,20.65
1970-01-01,00:00:04.4139,ERR,ErrD,0,0,0,90,100,0,16,409,40.00,0,20717,1621,0,0.00,0.00,0.83,19.62,6.56,1.19,0.64,6.49,3.27,3.29,5.24,72.38,19.16,20.63
1970-01-01,00:00:04.4339,ERR,ErrD,0,0,0,110,100,27,16,0,42.73,5179,9094,1785,0,0.00,0.00,0.83,19.66,6.56,1.19,0.64,6.51,3.27,3.29,5.24,72.07,19.22,20.51
1970-01-01,00:00:04.4539,ERR,ErrD,0,0,0,132,100,0,16,0,41.67,6067,20671,1670,0,0.00,0.00,0.84,19.60,6.56,1.16,0.80,6.58,3.27,3.29,5.24,73.12,19.31,20.57
1970-01-01,00:00:04.4739,ERR,ErrD,0,0,0,154,100,0,16,0,42.21,7794,20671,1507,0,0.00,0.00,0.84,19.71,6.56,1.16,0.80,6.52,3.27,3.29,5.24,70.71,19.19,20.58
1970-01-01,00:00:04.4940,ERR,ErrD,0,0,0,176,100,0,16,0,42.61,5761,21214,1335,0,0.00,0.00,0.84,19.65,6.56,1.13,0.96,6.53,3.27,3.29,5.24,67.99,19.25,20.60
1970-01-01,00:00:05.5141,ERR,ErrD,0,0,0,198,100,0,16,0,42.42,7783,21214,1179,0,0.00,0.00,0.84,19.66,6.56,1.13,0.96,6.50,3.27,3.29,5.25,72.75,19.20,20.67
1970-01-01,00:00:05.5341,ERR,ErrD,0,0,0,220,100,100,16,0,43.18,7781,10312,1015,0,0.00,0.00,0.84,19.70,6.56,1.13,0.96,6.52,3.27,3.29,5.24,73.36,19.28,20.66
1970-01-01,00:00:05.5541,ERR,ErrD,0,0,0,242,100,0,16,0,42.56,7662,18092,851,0,0.00,0.00,0.83,19.64,6.56,1.63,1.19,6.55,3.28,3.29,5.25,69.69,19.13,20.59
1970-01-01,00:00:05.5741,ERR,ErrD,0,0,0,264,100,99,16,0,42.05,7679,10315,679,0,0.00,0.00,0.83,19.70,6.56,1.63,1.19,6.52,3.28,3.29,5.24,67.71,19.29,20.54
1970-01-01,00:00:05.5942,ERR,ErrD,0,0,0,286,100,93,16,0,42.66,6873,11066,524,0,0.00,0.00,0.84,19.61,6.56,1.16,1.35,6.51,3.28,3.29,5.24,68.14,19.19,20.65
1970-01-01,00:00:06.6142,ERR,ErrD,0,0,0,308,100,100,16,0,42.53,8904,11608,352,0,0.00,0.00,0.84,19.98,6.56,1.16,1.35,6.54,3.28,3.29,5.24,72.28,19.17,20.59
1970-01-01,00:00:06.6342,ERR,ErrD,0,0,0,330,100,44,16,0,42.73,8903,14835,196,0,0.00,0.00,0.84,19.61,6.55,1.16,1.35,6.53,3.27,3.28,5.24,75.18,19.26,20.55
1970-01-01,00:00:06.6542,ERR,ErrD,0,0,0,352,100,100,16,45,42.61,7659,10445,304,0,0.00,0.00,0.84,19.59,6.55,1.12,1.50,6.57,3.27,3.28,5.25,69.86,19.21,20.54
1970-01-01,00:00:06.6742,ERR,ErrD,0,0,0,374,100,83,16,45,42.51,4901,13128,475,0,0.00,0.00,0.84,19.63,6.55,1.12,1.50,6.53,3.27,3.28,5.24,76.69,19.34,20.69
1970-01-01,00:00:06.6944,ERR,ErrD,0,0,0,396,100,6,16,45,42.93,7554,16520,631,0,0.00,0.00,0.84,19.60,6.57,1.17,1.67,6.56,3.27,3.30,5.24,74.23,19.24,20.49
1970-01-01,00:00:07.7145,ERR,ErrD,0,0,0,418,100,100,16,45,42.82,7544,12885,803,0,0.00,0.00,0.84,19.64,6.57,1.17,1.67,6.56,3.27,3.30,5.24,71.26,19.22,20.69
1970-01-01,00:00:07.7345,ERR,ErrD,0,0,0,440,100,90,16,0,42.50,7544,14076,967,0,0.00,0.00,0.84,19.68,6.57,1.17,1.67,6.51,3.27,3.30,5.25,73.05,19.25,20.46
1970-01-01,00:00:07.7545,ERR,ErrD,0,0,0,462,100,93,16,0,42.64,6261,14076,1130,0,0.00,0.00,0.84,19.72,6.57,1.15,1.83,6.53,3.27,3.30,5.25,74.34,19.12,20.53
1970-01-01,00:00:07.7745,ERR,ErrD,0,0,0,484,100,100,16,0,42.77,8892,23122,1285,0,0.00,0.00,0.84,19.66,6.57,1.15,1.83,6.53,3.27,3.30,5.24,68.41,19.20,20.55
