Date,Time,ERR,ErrD,InFlight,MAIN,CLUT,TFCK,LFP,E2EQ,BFP,MCHM,16FS,SBLO,SBHI,Wav1,Wav2,RecV,BecV,BecA,BecT,CELS,BatA,BmAH,BatV,Cel1,Cel2,TeeV,AmbT,CanT,EngT
1970-01-01,00:00:03.3721,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.85,18.16,6.54,1.12,0.47,6.55,3.26,3.28,5.26,66.78,18.25,17.78
1970-01-01,00:00:03.3921,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.85,18.18,6.54,1.12,0.47,6.54,3.26,3.28,5.26,70.51,18.15,17.65
1970-01-01,00:00:04.4121,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.85,18.23,6.54,1.13,0.62,6.56,3.26,3.28,5.26,72.85,18.21,17.60
1970-01-01,00:00:04.4321,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.85,18.14,6.54,1.13,0.62,6.56,3.26,3.28,5.26,68.64,18.30,17.69
1970-01-01,00:00:04.4521,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.85,18.29,6.54,1.13,0.62,6.55,3.26,3.28,5.27,73.19,18.26,17.71
1970-01-01,00:00:04.4721,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.85,18.16,6.54,1.10,0.78,6.56,3.26,3.28,5.26,69.06,18.08,17.82
1970-01-01,00:00:04.4921,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.85,18.18,6.54,1.10,0.78,6.54,3.26,3.28,5.26,69.86,18.22,17.72
1970-01-01,00:00:05.5121,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.85,18.17,6.54,1.12,0.93,6.54,3.26,3.28,5.26,72.72,18.13,17.80
1970-01-01,00:00:05.5321,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.85,18.24,6.54,1.12,0.93,6.55,3.26,3.28,5.26,67.20,18.18,17.72
1970-01-01,00:00:05.5521,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.85,18.26,6.54,1.12,0.93,6.54,3.26,3.28,5.26,74.48,18.17,17.72
1970-01-01,00:00:05.5721,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.85,18.32,6.54,1.12,1.09,6.56,3.26,3.28,5.27,73.03,18.15,17.76
1970-01-01,00:00:05.5921,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.85,18.27,6.54,1.12,1.09,6.53,3.26,3.28,5.26,70.68,18.20,17.61
1970-01-01,00:00:06.6121,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.86,18.25,6.54,1.13,1.25,6.54,3.26,3.28,5.26,69.06,18.15,17.74
1970-01-01,00:00:06.6321,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.86,18.18,6.54,1.13,1.25,6.54,3.26,3.28,5.26,70.23,18.13,17.73
1970-01-01,00:00:06.6521,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.86,18.26,6.54,1.13,1.25,6.53,3.26,3.28,5.27,73.66,18.16,17.73
1970-01-01,00:00:06.6721,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.85,18.25,6.54,1.11,1.40,6.54,3.26,3.28,5.26,70.17,18.23,17.72
1970-01-01,00:00:06.6921,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.85,18.24,6.54,1.11,1.40,6.54,3.26,3.28,5.26,71.06,18.04,17.68
1970-01-01,00:00:07.7121,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.85,18.27,6.54,1.14,1.56,6.54,3.26,3.28,5.26,67.90,18.20,17.70
1970-01-01,00:00:07.7321,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.85,18.27,6.54,1.14,1.56,6.55,3.25,3.29,5.26,72.50,18.22,17.74
1970-01-01,00:00:07.7521,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.85,18.21,6.54,1.14,1.56,6.53,3.25,3.29,5.26,69.27,18.23,17.77
1970-01-01,00:00:07.7721,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.85,18.27,6.54,1.12,1.71,6.54,3.25,3.29,5.26,67.06,18.21,17.71
1970-01-01,00:00:07.7921,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.85,18.25,6.53,1.12,1.71,6.55,3.26,3.27,5.26,70.75,18.19,17.70
1970-01-01,00:00:08.8121,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.85,18.17,6.53,1.11,1.87,6.55,3.26,3.27,5.26,70.07,18.24,17.70
1970-01-01,00:00:08.8321,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.85,18.26,6.53,1.11,1.87,6.54,3.26,3.27,5.26,68.32,18.15,17.63
1970-01-01,00:00:08.8521,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.85,18.27,6.53,1.11,1.87,6.54,3.26,3.27,5.27,71.65,18.29,17.58
1970-01-01,00:00:08.8721,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.85,18.24,6.53,1.11,2.02,6.55,3.26,3.27,5.26,65.90,18.19,17.73
1970-01-01,00:00:08.8921,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.85,18.23,6.53,1.11,2.02,6.54,3.26,3.27,5.26,69.67,18.20,17.77
1970-01-01,00:00:09.9121,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.85,18.19,6.53,1.12,2.18,6.56,3.26,3.27,5.26,75.14,18.19,17.76
1970-01-01,00:00:09.9321,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.85,18.25,6.54,1.12,2.18,6.56,3.26,3.28,5.27,68.62,18.14,17.77
1970-01-01,00:00:09.9521,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.85,18.24,6.54,1.12,2.18,6.54,3.26,3.28,5.26,63.79,18.06,17.56
1970-01-01,00:00:09.9721,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.85,18.22,6.54,1.12,2.34,6.54,3.26,3.28,5.26,69.52,18.24,17.86
1970-01-01,00:00:09.9921,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.85,18.31,6.54,1.12,2.34,6.56,3.26,3.28,5.26,67.74,18.18,17.70
1970-01-01,00:00:10.10121,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.86,18.26,6.54,1.15,2.49,6.54,3.26,3.28,5.26,69.71,18.15,17.74
1970-01-01,00:00:10.10321,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.86,18.18,6.54,1.15,2.49,6.53,3.26,3.28,5.26,64.99,18.13,17.72
