Date,Time,ERR,ErrD,InFlight,MAIN,CLUT,TFCK,LFP,E2EQ,BFP,MCHM,16FS,SBLO,SBHI,Wav1,Wav2,RecV,BecV,BecA,BecT,CELS,BatA,BmAH,BatV,Cel1,Cel2,TeeV,AmbT,CanT,EngT
1970-01-01,00:00:04.4326,ERR,ErrD,0,0,0,81,100,100,16,398,43.21,0,17145,1596,0,0.00,0.00,0.86,20.89,6.59,1.16,0.70,6.61,3.29,3.30,5.26,0.00,23.53,29.50
1970-01-01,00:00:04.4527,ERR,ErrD,0,0,0,82,100,1,16,398,42.68,0,11402,1604,0,0.00,0.00,0.86,20.89,6.58,1.16,0.70,6.61,3.29,3.30,5.26,0.00,23.53,29.50
1970-01-01,00:00:04.4727,ERR,ErrD,0,0,0,96,100,0,16,398,42.71,0,14426,1687,0,0.00,0.00,0.86,20.88,6.58,1.16,0.70,6.59,3.29,3.30,5.26,0.00,23.51,29.50
1970-01-01,00:00:04.4927,ERR,ErrD,0,0,0,118,100,20,16,0,43.22,4503,9085,1531,0,0.00,0.00,0.85,20.77,6.58,1.14,0.86,6.60,3.29,3.30,5.26,0.00,23.71,29.52
1970-01-01,00:00:05.5127,ERR,ErrD,0,0,0,140,100,0,16,0,42.14,8293,14106,1367,0,0.00,0.00,0.85,20.85,6.58,1.14,0.86,6.58,3.29,3.30,5.26,0.00,23.80,29.45
1970-01-01,00:00:05.5327,ERR,ErrD,0,0,0,160,100,0,16,0,40.00,6718,20299,1211,0,0.00,0.00,0.86,20.86,6.58,1.27,1.04,6.60,3.29,3.30,5.26,0.00,23.47,29.54
1970-01-01,00:00:05.5527,ERR,ErrD,0,0,0,182,100,0,16,0,40.66,5395,22330,1040,0,0.00,0.00,0.86,20.78,6.58,1.27,1.04,6.59,3.29,3.30,5.26,0.00,23.59,29.47
1970-01-01,00:00:05.5727,ERR,ErrD,0,0,0,204,100,77,16,0,40.69,8287,9877,876,0,0.00,0.00,0.86,20.85,6.58,1.27,1.04,6.60,3.29,3.30,5.26,0.00,23.79,29.48
1970-01-01,00:00:05.5927,ERR,ErrD,0,0,0,226,100,0,16,0,40.27,8155,16638,712,0,0.00,0.00,0.86,20.85,6.60,1.14,1.19,6.59,3.30,3.30,5.26,0.00,23.58,29.49
1970-01-01,00:00:06.6127,ERR,ErrD,0,0,0,248,100,0,16,0,40.73,8156,16638,549,0,0.00,0.00,0.86,22.72,6.60,1.14,1.19,6.31,3.30,3.30,5.26,0.00,23.58,29.45
1970-01-01,00:00:06.6327,ERR,ErrD,0,0,0,270,100,44,16,0,40.37,5569,21485,385,0,0.00,0.00,0.86,20.80,6.60,1.17,1.36,6.61,3.30,3.30,5.26,0.00,23.88,29.36
1970-01-01,00:00:06.6527,ERR,ErrD,0,0,0,292,100,52,16,0,40.75,8155,21485,221,0,0.00,0.00,0.86,20.81,6.60,1.17,1.36,6.60,3.29,3.31,5.26,0.00,23.62,29.50
1970-01-01,00:00:06.6727,ERR,ErrD,0,0,0,314,100,85,16,0,41.08,8169,11763,279,0,0.00,0.00,0.86,20.86,6.60,1.17,1.36,6.60,3.29,3.31,5.26,0.00,23.43,29.45
1970-01-01,00:00:06.6927,ERR,ErrD,0,0,0,336,100,87,16,0,40.77,4834,21935,443,0,0.00,0.00,0.86,20.80,6.60,1.33,1.54,6.59,3.29,3.31,5.26,0.00,23.52,29.44
1970-01-01,00:00:07.7127,ERR,ErrD,0,0,0,357,100,95,16,0,41.18,4834,21935,606,0,0.00,0.00,0.86,20.85,6.60,1.33,1.54,6.62,3.29,3.31,5.26,0.00,23.51,29.54
1970-01-01,00:00:07.7327,ERR,ErrD,0,0,0,379,100,95,16,0,41.16,4834,21935,770,0,0.00,0.00,0.87,20.79,6.60,1.17,1.70,6.61,3.29,3.31,5.26,0.00,23.56,29.46
1970-01-01,00:00:07.7527,ERR,ErrD,0,0,0,401,100,96,16,0,41.65,9015,13407,934,0,0.00,0.00,0.87,20.82,6.60,1.17,1.70,6.59,3.29,3.31,5.26,0.00,23.71,29.44
1970-01-01,00:00:07.7727,ERR,ErrD,0,0,0,423,100,12,16,0,41.84,8033,17197,1097,0,0.00,0.00,0.87,20.74,6.60,1.17,1.70,6.60,3.29,3.31,5.27,0.00,23.77,29.48
1970-01-01,00:00:07.7927,ERR,ErrD,0,0,0,445,100,7,16,0,41.57,8030,17197,1260,0,0.00,0.00,0.87,20.78,6.60,1.15,1.86,6.61,3.29,3.31,5.26,0.00,23.55,29.54
1970-01-01,00:00:08.8127,ERR,ErrD,0,0,0,467,100,100,16,0,41.33,4200,22779,1432,0,0.00,0.00,0.87,20.76,6.60,1.15,1.86,6.63,3.29,3.31,5.26,0.00,23.68,29.45
1970-01-01,00:00:08.8327,ERR,ErrD,0,0,0,489,100,100,16,0,41.72,7911,22779,1588,0,0.00,0.00,0.86,20.77,6.60,1.36,2.05,6.63,3.29,3.31,5.26,0.00,23.67,29.44
1970-01-01,00:00:08.8527,ERR,ErrD,0,0,0,511,100,97,16,0,41.68,7775,14405,1752,0,0.00,0.00,0.86,20.88,6.60,1.36,2.05,6.60,3.29,3.31,5.27,0.00,23.50,29.49
1970-01-01,00:00:08.8727,ERR,ErrD,0,0,0,533,100,16,16,0,41.46,7912,17748,1703,0,0.00,0.00,0.86,20.75,6.60,1.36,2.05,6.57,3.29,3.31,5.26,0.00,23.75,29.42
1970-01-01,00:00:08.8927,ERR,ErrD,0,0,0,554,100,100,16,0,41.70,8037,23944,1539,0,0.00,0.00,0.87,20.67,6.60,1.16,2.21,6.61,3.29,3.31,5.26,0.00,23.81,29.51
1970-01-01,00:00:09.9127,ERR,ErrD,0,0,0,576,100,100,16,0,41.49,7780,23944,1376,0,0.00,0.00,0.87,20.75,6.60,1.16,2.21,6.61,3.29,3.31,5.26,0.00,23.56,29.39
1970-01-01,00:00:09.9327,ERR,ErrD,0,0,29,598,100,100,16,0,41.64,7916,23944,1211,0,0.00,0.00,0.86,20.80,6.60,1.17,2.38,6.62,3.29,3.31,5.26,0.00,23.73,29.48
1970-01-01,00:00:09.9527,ERR,ErrD,0,0,29,618,100,0,16,0,41.59,7911,17085,1047,0,0.00,0.00,0.86,20.74,6.60,1.17,2.38,6.59,3.29,3.31,5.26,0.00,23.58,29.31
1970-01-01,00:00:09.9727,ERR,ErrD,0,0,29,640,100,0,16,0,41.41,7779,17360,884,0,0.00,0.00,0.86,20.88,6.60,1.17,2.38,6.62,3.29,3.31,5.26,0.00,23.70,29.43
1970-01-01,00:00:09.9927,ERR,ErrD,0,0,29,662,100,100,16,0,41.54,6183,20922,712,0,0.00,0.00,0.86,20.77,6.60,1.27,2.55,6.61,3.29,3.31,5.26,0.00,23.71,29.42
