Date,Time,ERR,ErrD,InFlight,MAIN,CLUT,TFCK,LFP,E2EQ,BFP,MCHM,16FS,SBLO,SBHI,Wav1,Wav2,RecV,BecV,BecA,BecT,CELS,BatA,BmAH,BatV,Cel1,Cel2,TeeV,AmbT,CanT,EngT
1970-01-01,00:00:04.4130,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.85,20.61,6.73,1.15,0.67,6.66,3.35,3.38,5.26,75.99,20.29,21.21
1970-01-01,00:00:04.4330,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.85,20.64,6.73,1.15,0.67,6.67,3.35,3.38,5.25,81.85,20.29,21.19
1970-01-01,00:00:04.4530,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.86,20.61,6.73,2.96,1.08,6.64,3.35,3.38,5.25,79.91,20.31,21.16
1970-01-01,00:00:04.4730,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.86,20.59,6.70,2.96,1.08,6.65,3.34,3.36,5.25,79.33,20.31,21.21
1970-01-01,00:00:04.4930,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.86,20.62,6.70,2.96,1.08,6.71,3.34,3.36,5.25,79.26,20.28,21.18
1970-01-01,00:00:05.5130,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.87,20.67,6.70,1.85,1.34,6.74,3.34,3.36,5.26,74.88,20.30,21.17
1970-01-01,00:00:05.5330,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.87,20.70,6.70,1.85,1.34,6.73,3.34,3.36,5.26,78.75,20.30,21.13
1970-01-01,00:00:05.5530,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.87,20.59,6.70,2.01,1.62,6.68,3.34,3.36,5.25,77.03,20.26,21.14
1970-01-01,00:00:05.5730,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.87,20.64,6.70,2.01,1.62,6.56,3.34,3.36,5.26,81.33,20.31,21.14
1970-01-01,00:00:05.5930,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.87,20.65,6.70,2.01,1.62,6.53,3.34,3.36,5.26,79.16,20.27,21.23
1970-01-01,00:00:06.6130,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.88,20.72,6.70,1.33,1.80,6.55,3.34,3.36,5.25,76.55,20.25,21.17
1970-01-01,00:00:06.6330,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.88,20.67,6.69,1.33,1.80,6.63,3.34,3.35,5.25,73.62,20.29,21.17
1970-01-01,00:00:06.6530,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.85,20.63,6.69,1.14,1.96,6.63,3.34,3.35,5.25,73.60,20.28,21.17
1970-01-01,00:00:06.6730,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.85,20.58,6.69,1.14,1.96,6.67,3.34,3.35,5.25,78.10,20.26,21.19
1970-01-01,00:00:06.6930,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.85,20.61,6.70,1.14,1.96,6.68,3.33,3.37,5.25,78.31,20.32,21.21
1970-01-01,00:00:07.7130,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.86,20.63,6.70,2.94,2.37,6.66,3.33,3.37,5.25,74.43,20.27,21.19
1970-01-01,00:00:07.7330,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.86,20.59,6.70,2.94,2.37,6.52,3.33,3.37,5.25,72.90,20.31,21.18
1970-01-01,00:00:07.7530,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.87,20.66,6.70,1.16,2.53,6.52,3.33,3.37,5.25,76.13,20.27,21.21
1970-01-01,00:00:07.7730,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.87,20.64,6.68,1.16,2.53,6.55,3.33,3.35,5.25,74.46,20.27,21.18
1970-01-01,00:00:07.7930,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.87,20.65,6.68,1.16,2.53,6.66,3.33,3.35,5.26,78.97,20.27,21.17
1970-01-01,00:00:08.8130,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.85,20.61,6.68,2.20,2.84,6.63,3.33,3.35,5.24,78.07,20.25,21.17
1970-01-01,00:00:08.8330,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.85,20.67,10.18,2.20,2.84,6.68,6.91,3.27,5.25,77.87,20.30,21.22
1970-01-01,00:00:08.8530,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.87,20.66,10.18,1.14,3.00,6.69,6.91,3.27,5.26,76.86,20.25,21.16
1970-01-01,00:00:08.8730,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.87,20.66,10.18,1.14,3.00,6.64,6.91,3.27,5.25,79.29,20.34,21.17
1970-01-01,00:00:08.8930,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.87,20.62,10.18,1.14,3.00,6.68,6.91,3.27,5.25,78.88,20.26,21.15
1970-01-01,00:00:09.9130,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.86,20.67,8.13,2.68,3.37,6.58,6.91,1.23,5.25,81.77,20.30,21.18
1970-01-01,00:00:09.9330,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.86,20.68,8.13,2.68,3.37,6.53,6.91,1.23,5.26,74.53,20.31,21.17
1970-01-01,00:00:09.9530,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.88,20.67,8.13,2.42,3.71,6.53,6.91,1.23,5.25,80.19,20.27,21.20
1970-01-01,00:00:09.9730,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.88,20.81,8.13,2.42,3.71,6.50,6.91,1.23,5.25,77.62,20.31,21.20
1970-01-01,00:00:09.9943,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.88,20.81,8.13,2.42,3.71,6.50,6.91,1.23,5.25,77.62,20.31,21.20
1970-01-01,00:00:10.10142,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.86,20.64,8.13,1.15,3.87,6.57,6.91,1.23,5.25,81.23,20.33,21.16
1970-01-01,00:00:10.10342,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.86,20.68,6.65,1.15,3.87,6.59,3.31,3.33,5.25,73.25,20.27,21.23
1970-01-01,00:00:10.10542,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.86,20.62,6.65,2.47,4.21,6.63,3.31,3.33,5.25,76.02,20.28,21.18
1970-01-01,00:00:10.10742,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.86,20.68,6.65,2.47,4.21,6.60,3.31,3.33,5.25,77.03,20.26,21.14
1970-01-01,00:00:10.10942,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.86,20.66,6.65,2.47,4.21,6.63,3.31,3.33,5.25,78.32,20.31,21.20
1970-01-01,00:00:11.11142,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.87,20.64,6.65,2.07,4.50,6.59,3.31,3.34,5.26,77.56,20.31,21.18
1970-01-01,00:00:11.11342,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.87,20.66,6.65,2.07,4.50,6.63,3.31,3.34,5.26,76.63,20.27,21.21
1970-01-01,00:00:11.11542,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.86,20.59,6.65,1.65,4.73,6.56,3.31,3.34,5.25,77.07,20.27,21.15
1970-01-01,00:00:11.11742,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.86,20.66,6.65,1.65,4.73,6.59,3.31,3.33,5.26,77.68,20.27,21.15
1970-01-01,00:00:11.11942,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.86,20.68,6.65,1.65,4.73,6.61,3.31,3.33,5.26,78.74,20.27,21.19
1970-01-01,00:00:12.12142,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.87,20.65,6.65,2.32,5.05,6.56,3.31,3.33,5.25,75.46,20.29,21.17
1970-01-01,00:00:12.12342,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.87,20.71,6.65,2.32,5.05,6.54,3.31,3.33,5.24,77.35,20.30,21.17
1970-01-01,00:00:12.12542,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.86,20.64,6.63,1.75,5.29,6.63,3.30,3.32,5.26,76.23,20.32,21.18
1970-01-01,00:00:12.12742,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.86,20.59,6.63,1.75,5.29,6.61,3.30,3.32,5.26,78.85,20.33,21.15
1970-01-01,00:00:12.12942,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.86,20.66,6.63,1.75,5.29,6.61,3.30,3.32,5.25,75.13,20.29,21.15
1970-01-01,00:00:13.13142,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.86,20.64,6.63,2.97,5.71,6.56,3.30,3.33,5.25,78.99,20.30,21.17
1970-01-01,00:00:13.13342,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.86,20.65,6.63,2.97,5.71,6.49,3.30,3.33,5.26,78.24,20.26,21.15
1970-01-01,00:00:13.13542,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.88,20.65,6.63,1.14,5.86,6.47,3.30,3.33,5.25,76.39,20.25,21.21
1970-01-01,00:00:13.13742,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.88,20.62,6.63,1.14,5.86,6.55,3.30,3.33,5.25,77.99,20.31,21.16
1970-01-01,00:00:13.13942,ERR,ErrD,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0.88,20.65,6.62,1.14,5.86,6.59,3.30,3.31,5.25,75.24,20.29,21.18
